,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run18,8740.740999996662,226.25899999998722,41.706000000000905,0.142,312.28600000000006,0,265.024,193.553,0,0,497.47999995946884,498.06999999284744,0,4,1153.199999988079,2.599999964237213,
run19,8780.556000053883,236.972999999987,41.83800000000079,0.126,323.65299999999996,0,265.97499999999997,217.63799999999998,0,0,504.8610000014305,506.1710000038147,0,4,1120.699999988079,0.800000011920929,
run20,8783.194000005722,236.60499996898926,44.014000000001275,0.099,329.8490000000001,0,276.378,182.12199999999999,0,0,484.52300000190735,485.1710000038147,0,4,1211.3999999761581,0.6000000238418579,
run21,8591.723999977112,224.16099999998778,40.33700000000035,0.068,293.89599999999996,0,248.40100000000004,181.157,0,0,519.410000026226,519.9110000133514,0,4,1190.300000011921,1.600000023841858,
run22,9151.018000006676,241.26099999998368,42.396000000001095,0.069,317.93000000000006,0,268.338,179.219,0,0,549.5580000281334,551.1140000224113,0,4,1217.5999999642372,1.300000011920929,
run23,10673.199000000954,288.2119999999744,51.03200000000212,0.095,396.232,0,330.197,243.38199999999995,0,0,567.7829999923706,568.7639999985695,0,4,1288.5,0.699999988079071,
run24,10266.611999988556,276.3209999999857,47.84200000000264,0.077,360.033,0,302.97200000000004,226.64800000000002,0,0,541.6139999628067,542.5270000100136,0,4,1201.300000011921,0.8999999761581421,
run25,9825.804000020027,248.72699999998375,44.90200000000176,0.066,343.12300000000005,0,290.914,210.63500000000002,0,0,518.319000005722,518.9689999818802,0,4,1146.300000011921,2.700000047683716,
run26,9984.39099997282,258.60299999998347,44.601000000001655,0.097,351.2610000000001,0,287.974,218.86700000000005,0,0,560.3249999880791,561.5289999842644,0,4,1219.5,0.699999988079071,
run27,9702.309000015259,256.5849999999886,45.058000000002124,0.095,343.7470000000001,0,282.17999999999995,195.75099999999992,0,0,519.994000017643,521.0080000162125,0,4,1243.699999988079,0.8999999761581421,
run28,8861.018000006676,234.83299999998422,44.806000000001845,0.117,331.0740000000001,0,278.2850000000001,213.19799999999998,0,0,545.0130000114441,545.6259999871254,0,4,1196.1000000238419,0.9000000357627869,
run29,8913.6590000391,235.22799999998668,43.78900000000151,0.081,334.01199999999994,0,279.84000000000003,215.119,0,0,482.39800000190735,483.0120000243187,0,4,1197.800000011921,1.199999988079071,
run30,10653.833999991417,294.12999999997623,49.64000000000238,0.099,388.5349999999999,0,327.3019999999999,232.56499999999997,0,0,556,558.0159999728203,0,4,1360.0999999642372,1.600000023841858,
run31,9196.314999997616,255.72299999998006,45.72600000000139,0.121,342.179,0,283.2060000000001,208.386,0,0,541.6609999537468,542.839999973774,0,4,1223.7000000476837,2.5,
run32,9909.207000017166,257.82099999998184,46.497000000002004,0.09,351.64300000000003,0,298.83099999999996,201.87200000000007,0,0,509.5139999985695,510.41699999570847,0,4,1154.8999999761581,1.800000011920929,
run33,8908.011999964714,241.42099999998453,43.512000000001144,0.175,324.12300000000005,0,273.428,188.35899999999998,0,0,551.7689999938011,552.5129999518394,0,4,1270.2000000476837,1.7999999523162842,
run34,10140.061999976635,271.3719999999842,47.21700000000213,0.089,364.6480000000001,0,303.8519999999999,222.40800000000007,0,0,479.875,480.99599999189377,0,4,1151.4000000357628,2.299999952316284,
run35,8827.455000042915,227.88699999999278,40.82700000000029,0.131,318.709,0,271.83299999999997,209.48499999999996,0,0,1216.0820000171661,1216.369000017643,0,4,1104.5,1.7000000476837158,
run36,8859.166000008583,239.10999999998688,42.76300000000103,0.111,320.47900000000004,0,269.84799999999996,185.96199999999996,0,0,509.2039999961853,509.74599999189377,0,4,1180.199999988079,1.800000011920929,
run37,9747.110000014305,248.18099999998512,45.34700000000215,0.053,334.40499999999986,0,292.24100000000004,201.77299999999994,0,0,516.4279999732971,517.1039999723434,0,4,1227.5,1.5999999642372131,
run38,9036.59500002861,254.32599999997916,44.28100000000076,0.204,330.8220000000001,0,283.39699999999993,203.67800000000005,0,0,512.3160000443459,513.0590000152588,0,4,1204.5,0.6000000238418579,
