,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run36,10232.699999988079,283.3069999999765,50.57300000000218,0.076,321.0509999999999,0,322.499,222.012,0,0,511.3009999990463,512.2329999804497,0,4,1275.800000011921,2.399999976158142,
run37,9516.194000005722,270.4539999999822,46.65100000000197,0.126,300.53999999999996,0,299.05899999999997,212.59800000000004,0,0,499.283999979496,500.1990000009537,0,4,1118,1.300000011920929,
run38,10264.505999982357,284.9389999999766,49.929000000002155,0.144,309.50299999999993,0,307.3930000000001,225.27300000000005,0,0,603.4359999895096,604.3849999904633,0,4,1227.5999999642372,3.600000023841858,
run39,9809.617999970913,263.0249999999848,45.45400000000166,0.098,298.141,0,299.344,213.788,0,0,697.1829999685287,697.9739999771118,0,4,1258.6000000238419,1.899999976158142,
run40,10072.09500002861,271.6259999999823,46.98900000000196,0.064,305.157,0,304.438,219.02499999999998,0,0,583.772000014782,584.4589999914169,0,4,1176.4000000357628,2.400000035762787,
run41,9684.901000022888,271.1649999999861,46.46600000000243,0.118,296.067,0,294.40299999999996,216.90199999999996,0,0,558.4679999947548,559.1669999957085,0,4,1164.0999999642372,3.800000011920929,
run42,9635.782000005245,263.40999999998405,45.97900000000178,0.099,293.83700000000005,0,299.766,212.998,0,0,527.4279999732971,528.2179999947548,0,4,1163,2.5,
run43,9891.009000003338,273.90499999998264,45.54100000000162,0.049,303.062,0,304.417,220.90800000000004,0,0,564.3959999680519,565.1769999861717,0,4,1161.199999988079,1.5,
run44,9818.560000002384,266.88599999998127,45.934000000001625,0.055,299.8519999999999,0,303.65400000000005,221.07700000000003,0,0,449.92800003290176,450.66000002622604,0,4,1042.3999999761581,1.5999999642372131,
run45,9984.824999988079,261.9859999999832,47.5300000000018,0.054,293.40299999999996,0,295.5450000000001,219.49399999999994,0,0,599.5749999880791,600.6620000004768,0,4,1324.1000000238419,1.5999999642372131,
run46,8264.006999969482,223.05099999998893,40.930000000000206,0.071,252.393,0,259.27200000000005,196.57000000000002,0,0,513.1380000114441,513.8719999790192,0,4,1136.800000011921,4.199999988079071,
run47,9643.62800002098,257.91999999998325,44.8630000000016,0.081,289.27500000000003,0,291.747,215.65900000000002,0,0,565.8449999690056,566.772000014782,0,4,1209.699999988079,3,
run48,10053.842999994755,279.58999999998184,46.749000000002106,0.104,304.99000000000007,0,304.789,217.18800000000005,0,0,655.9959999918938,657.0580000281334,0,4,1244.0999999642372,1.600000023841858,
run49,10013.166000008583,275.9889999999786,51.379000000003394,0.087,304.3299999999999,0,297.173,216.67499999999995,0,0,515.1050000190735,516.0170000195503,0,4,1259.5,1.5,
