,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run22,9564.68700003624,257.23499999998216,45.16700000000193,0.106,287.69300000000004,0,285.338,240.90099999999995,0,0,539.8950000405312,540.569000005722,0,4,1166.3999999761581,2,
run23,9907.365999996662,267.47499999998223,45.48500000000191,0.066,294.7579999999999,0,299.24399999999997,239.895,0,0,567.0809999704361,567.8679999709129,0,4,1158.6000000238419,1.699999988079071,
run24,8759.097000002861,236.8249999999877,41.20400000000077,0.127,257.6020000000001,0,261.857,217.839,0,0,682.1750000119209,682.7230000495911,0,4,1144.199999988079,2.5,
run25,9686.533000022411,258.9329999999818,44.38900000000123,0.055,286.74100000000004,0,284.82300000000004,224.574,0,0,568.0820000171661,569.5310000181198,0,4,1162.699999988079,3.399999976158142,
run26,10302.587000012398,276.56399999998234,46.83100000000243,0.09,305.471,0,304.21,235.887,0,0,552.6759999990463,553.4399999976158,0,4,1121.800000011921,3.5,
run27,10423.099000036716,288.415999999977,49.280000000002595,0.099,322.91599999999994,0,327.788,248.55799999999996,0,0,543.4070000052452,544.2010000348091,0,4,1204.800000011921,1.5,
run28,9621.921000003815,248.63599999998726,43.393000000001706,0.138,286.345,0,279.69000000000005,225.33199999999997,0,0,561.3650000095367,562.0830000042915,0,4,1171.699999988079,1.199999988079071,
run29,9804.291000008583,261.56399999998746,44.644000000002066,0.096,293.86000000000007,0,297.6019999999999,230.40700000000004,0,0,587.555999994278,588.6669999957085,0,4,1150.2000000476837,2.899999976158142,
run30,10003.92000001669,249.93399999999383,45.89400000000249,0.166,302.08299999999997,0,301.29,238.64500000000007,0,0,1428.8020000457764,1429.07800000906,0,4,1043.1000000238419,2,
run31,9775.705000042915,256.03099999998403,44.358000000001894,0.075,285.271,0,279.981,235.98300000000003,0,0,549.3310000300407,550.097000002861,0,4,1137.300000011921,1.9000000357627869,
run32,9823.272000014782,271.6039999999857,45.397000000001974,0.152,297.96500000000003,0,307.65400000000005,223.88299999999992,0,0,568.3740000128746,569.2269999980927,0,4,1175.3999999761581,1.100000023841858,
run33,8285.212999999523,221.8679999999888,40.31800000000038,0.102,252.77399999999994,0,247.86899999999997,218.50900000000004,0,0,632.2080000042915,632.7480000257492,0,4,1161.1000000238419,1.699999988079071,
run34,10041.652999997139,275.45099999997734,46.06700000000185,0.087,306.6240000000001,0,312.401,246.02099999999996,0,0,494.9399999976158,495.5359999537468,0,4,1093.4000000357628,1.300000011920929,
run35,9274.596000015736,248.23699999998618,42.836000000001654,0.098,281.80299999999994,0,274.67299999999994,224.16800000000003,0,0,530.0519999861717,531.0069999694824,0,4,1132.800000011921,1.800000011920929,
run36,10309.629999995232,297.8799999999764,49.57100000000285,0.228,326.87899999999996,0,327.71299999999997,247.93400000000008,0,0,533.1409999728203,533.755999982357,0,4,1169.5,1.2000000476837158,
run37,9856.212000012398,264.76699999998186,44.77900000000163,0.095,295.3309999999999,0,297.07399999999996,236.75900000000001,0,0,624.8280000090599,626.1459999680519,0,4,1174,1.199999988079071,
run38,10214.70300000906,272.3199999999835,47.541000000002384,0.091,301.054,0,305.61600000000004,226.50400000000005,0,0,654.2319999933243,654.8780000209808,0,4,1136.3999999761581,1.199999988079071,
run39,9873.229000031948,259.5279999999857,46.02400000000262,0.11,295.439,0,301.214,222.19799999999995,0,0,607.9560000300407,608.7509999871254,0,4,1213.8999999761581,2.5,
run40,10404.741999983788,294.5469999999795,48.32400000000216,0.061,316.61000000000007,0,318.8250000000001,240.65900000000005,0,0,530.5149999856949,531.2019999623299,0,4,1180.6000000238419,1.300000011920929,
run41,10583.763000011444,290.9979999999753,49.163000000002064,0.082,326.7299999999999,0,323.74399999999997,249.35100000000003,0,0,497.7030000090599,498.3270000219345,0,4,1186.3999999761581,1.300000011920929,
run42,10118.756999969482,276.6789999999764,47.65200000000233,0.101,307.9440000000001,0,305.676,235.78199999999998,0,0,535.2339999675751,536.0689999461174,0,4,1151.4000000357628,1.199999988079071,
run43,10162.352999985218,271.4219999999841,46.418000000002145,0.188,303.1940000000001,0,305.65400000000005,229.54800000000006,0,0,570.285000026226,570.9840000271797,0,4,1195.800000011921,1.300000011920929,
run44,9533.619000017643,250.64299999998477,43.95300000000201,0.095,286.678,0,281.024,222.21899999999994,0,0,571.5659999847412,572.4340000152588,0,4,1244.9000000357628,3.700000047683716,
run45,9953.236999988556,268.5479999999823,46.41900000000202,0.073,298.17400000000004,0,297.441,240.68499999999995,0,0,596.3799999952316,597.0759999752045,0,4,1187.199999988079,2,
run46,9760.226000010967,263.81299999997935,44.929000000001395,0.092,295.82599999999985,0,288.867,242.02099999999996,0,0,520.7730000019073,521.5149999856949,0,4,1131.6000000238419,1.199999988079071,
run47,10226.444000005722,279.1409999999805,48.74600000000227,0.067,316.21899999999994,0,316.87100000000004,235.65999999999997,0,0,508.41299998760223,509.41600000858307,0,4,1174.3999999761581,1.399999976158142,
run48,10237.661000013351,281.5449999999777,48.49100000000253,0.141,311.93399999999986,0,305.0849999999999,243.9,0,0,588.7139999866486,589.5069999694824,0,4,1253.4000000357628,3,
run49,10082.740999996662,275.58999999997894,45.639000000001815,0.081,308.02200000000005,0,315.336,239.98000000000002,0,0,555.6429999470711,556.3569999933243,0,4,1109,1.0999999642372131,
