,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run14,7133,252.74800000000576,4.002,0.069,396.084,0,438.575,274.629,0,0,4267.5779999999795,4267.850000000035,0,2,4050.2999999999884,9.900000000023283,
run15,7347.3279999999795,263.116000000002,4.057999999999996,0.069,430.347,0,501.02599999999995,299.592,0,0,4555.311999999976,4555.651000000013,0,2,4294.200000000012,9.5,
run16,7537.486999999965,273.3879999999945,3.9690000000000096,0.067,412.134,0,487.70399999999995,355.12000000000006,0,0,4720.636999999988,4721.035999999964,0,2,4462.599999999977,9.400000000023283,
run17,9012.113000000012,243.75800000000797,3.768000000000002,0.063,364.496,0,430.86500000000007,353.186,0,0,6279.641000000003,6279.9619999999995,0,2,3929.100000000035,8.5,
run18,7425.758999999962,265.07499999999794,3.9360000000000026,0.06,407.5069999999999,0,467.002,285.07200000000006,0,0,4502.1870000000345,4502.508000000031,0,2,4263.400000000023,8.800000000046566,
run19,7754.503000000026,283.09400000000545,4.220000000000005,0.059,427.219,0,499.49199999999996,359.45000000000005,0,0,4989.611999999965,4989.964000000036,0,2,4733.199999999953,9.099999999976717,
run20,7950.3429999999935,303.4929999999982,4.155999999999997,0.189,418.821,0,485.57200000000006,312.40200000000004,0,0,5214.123000000021,5214.454999999958,0,2,4976.800000000047,9.29999999993015,
run21,8216.209999999963,305.62699999999717,4.230000000000008,0.069,483.84799999999996,0,516.3499999999999,355.881,0,0,5499.743000000017,5500.023999999976,0,2,5106.5,9.100000000093132,
run22,8310.530999999959,329.62899999998734,4.684000000000013,0.075,437.714,0,499.381,391.16200000000003,0,0,5444.243999999948,5444.501999999979,0,2,5225.20000000007,9.900000000023283,
run23,8871.626000000047,357.07899999998125,5.511999999999998,0.078,480.74500000000006,0,563.839,505.27,0,0,5904.809000000008,5905.195999999996,0,2,5606.099999999977,11.599999999976717,
run24,8669.459999999963,335.1299999999841,4.605000000000007,0.083,510.027,0,580.4400000000002,380.95899999999995,0,0,5832.155000000028,5832.447000000044,0,2,5444.800000000047,10.5,
run25,8075.445000000065,301.4220000000005,3.941000000000005,0.077,409.1010000000001,0,469.189,277.40200000000004,0,0,5276.412000000011,5276.766999999993,0,2,5035.699999999953,8.29999999993015,
