,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run37,7402.89599999995,300.1460000000043,4.594000000000006,0.062,358.455,0,333.4630000000001,287.556,0,0,4584.018999999971,4584.420000000042,0,2,4551.199999999953,8.79999999993015,
run38,7651.993999999948,322.75199999998864,4.543000000000003,0.152,311.109,0,309.89799999999997,291.524,0,0,4797.820999999996,4798.082999999984,0,2,4784.300000000047,9.199999999953434,
run39,7297.462999999989,318.9019999999944,3.9620000000000006,0.098,289.11800000000005,0,289.236,294.53299999999996,0,0,4537.346999999951,4537.667000000016,0,2,4514.099999999977,8.800000000046566,
run40,7296.149000000209,317.72299999999115,4.164999999999999,0.078,302.7810000000001,0,291.291,288.762,0,0,4577.554000000004,4577.7990000001155,0,2,4513.600000000093,8.5,
run41,6936.454000000143,294.9320000000062,4.173999999999996,0.106,302.1820000000001,0,295.27900000000005,279.59499999999997,0,0,4254.189000000013,4254.52099999995,0,2,4218,7.699999999953434,
run42,7330.326999999816,322.25399999999325,4.138000000000003,0.079,288.487,0,279.19700000000006,247.68599999999998,0,0,4612.835999999894,4613.146999999881,0,2,4595.199999999953,8.899999999906868,
run43,7329.546000000089,315.6419999999949,4.277999999999997,0.057,302.30100000000004,0,285.83699999999993,277.33000000000004,0,0,4634.807999999961,4635.136000000173,0,2,4594.09999999986,8.599999999860302,
run44,7300.51099999994,311.6409999999952,4.3290000000000015,0.076,320.15500000000003,0,310.045,264.197,0,0,4476.324999999953,4476.749000000069,0,2,4468,9,
run45,7176.539000000028,296.8170000000064,5.202000000000005,0.072,307.5969999999999,0,306.663,332.54400000000004,0,0,4315.55700000003,4315.898999999976,0,2,4294.699999999953,9,
run46,7429.254000000043,296.6399999999998,4.314,0.103,339.763,0,338.989,268.337,0,0,4499.6440000000875,4500.066000000108,0,2,4460.800000000047,7.899999999906868,
run47,7395.40699999989,324.50699999998875,4.201,0.113,294.19100000000003,0,282.65199999999993,287.86800000000005,0,0,4641.533999999985,4642.033000000054,0,2,4622,8.100000000093132,
run48,6615.201000000117,260.8850000000023,4.238999999999996,0.054,300.874,0,300.69399999999996,283.75199999999995,0,0,3922.8560000001453,3923.132000000216,0,2,3863.3000000000466,8.399999999906868,
run49,6394.285999999847,250.07800000000532,4.805000000000004,0.061,311.002,0,300.669,301.689,0,0,3693.3009999999776,3693.521999999881,0,2,3656.100000000093,8.5,
