,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run23,22148.79199999571,830.1779999999807,21.407000000000004,0.103,853.4089999999997,0,722.4620000000001,557.321,0,0,502.66399997472763,503.5649999976158,0,40,4709.900000035763,8.099999964237213,
run24,24662.897999942303,936.4140000000431,25.18199999999999,0.075,927.8050000000002,0,824.99,625.5110000000001,0,0,526,526.902999997139,0,35,5821.799999952316,10.299999952316284,
run25,22969.039000034332,870.1410000000366,20.992000000000008,0.087,878.441,0,762.552,597.862,0,0,502.3149999976158,503.063000023365,0,40,4690.100000023842,1,
run26,22499.04300004244,841.6740000000243,21.728,0.052,836.6760000000003,0,777.6110000000001,592.0879999999999,0,0,460.6510000228882,461.5130000114441,0,39,4725.800000011921,0.7999999523162842,
run27,23707.547999978065,878.5019999999786,20.545000000000016,0.151,893.029,0,780.837,593.9060000000002,0,0,506.4399999976158,507.2310000061989,0,38,5137,7.900000035762787,
run28,22970.61100000143,855.0329999999962,20.71599999999999,0.075,873.0030000000002,0,764.864,595.7080000000001,0,0,521.9569999575615,522.7170000076294,0,37,4727.5,0.8999999761581421,
run29,22787.532000005245,835.6809999999874,20.93600000000002,0.129,857.2230000000001,0,751.776,579.397,0,0,426.3899999856949,427.37099999189377,0,38,4793.800000011921,8.800000011920929,
run30,23350.205999970436,872.6530000000204,23.078000000000003,0.139,900.3680000000002,0,773.3810000000001,598.048,0,0,521.511999964714,522.4609999656677,0,39,4962.5,7.899999976158142,
run31,21936.7689999938,820.6469999999904,19.31300000000002,0.111,828.2129999999997,0,730.2629999999999,637.2,0,0,491.69100004434586,492.5270000100136,0,36,4594.399999976158,8,
run32,23186.055000007153,862.2150000000079,20.015000000000015,0.069,929.8379999999999,0,774.08,592.701,0,0,625.7429999709129,626.4580000042915,0,38,4707.399999976158,7.699999988079071,
run33,22722.44200003147,870.5740000000349,20.399999999999984,0.091,927.402,0,772.382,592.2469999999998,0,0,509.41600000858307,510.2930000424385,0,37,4688.899999976158,8.5,
run34,22020.59800004959,818.5770000000105,22.699999999999992,0.076,833.5149999999999,0,734.526,579.6030000000001,0,0,589.2370000481606,590.1550000309944,0,40,4543.099999964237,10.199999988079071,
run35,22234.147000014782,835.3370000000369,20.353000000000023,0.18,892.371,0,771.4509999999999,657.3190000000002,0,0,589.277999997139,589.9350000023842,0,36,4603.699999988079,7.399999976158142,
run36,23496.92600001192,859.3430000000112,19.912000000000013,0.096,888.451,0,769.698,600.3900000000001,0,0,709.3610000014305,709.9650000333786,0,38,4959.5,7.600000023841858,
run37,22208.952000021935,843.0990000000235,20.790000000000013,0.097,870.227,0,752.153,587.5940000000002,0,0,474.9370000362396,475.7940000295639,0,39,4626.199999988079,1,
run38,23292.518000006676,878.1160000000235,22.428000000000026,0.102,890.4910000000001,0,762.505,591.7569999999998,0,0,485.08799999952316,486.85199999809265,0,38,4906.700000047684,8.100000023841858,
run39,22567.275000035763,844.6869999999886,21.376000000000012,0.127,882.5940000000003,0,735.3080000000001,594.04,0,0,485.42300003767014,486.32099997997284,0,38,4757.800000011921,0.8999999761581421,
run40,22513.351999998093,843.5329999999798,21.074000000000005,0.057,859.4010000000001,0,761.125,601.5410000000002,0,0,483.8569999933243,484.85999995470047,0,38,4685.5,7.399999976158142,
run41,22557.40999996662,842.3520000000252,20.854000000000003,0.128,904.48,0,765.545,592.7459999999999,0,0,496.7569999694824,497.652999997139,0,39,4722.800000011921,7.800000011920929,
run42,24003.542999982834,889.3840000000065,19.985999999999994,0.156,894.9929999999997,0,794.5559999999999,601.8710000000001,0,0,507.1739999651909,508.3819999694824,0,38,5178.800000011921,8.399999976158142,
run43,22356.74800002575,844.9920000000211,19.07700000000002,0.072,881.6989999999998,0,763.275,574.148,0,0,520.4670000076294,521.3539999723434,0,37,4522.399999976158,0.8999999761581421,
run44,21934.51200002432,818.5360000000267,20.31300000000002,0.058,825.0420000000001,0,754.151,594.9229999999998,0,0,460.0450000166893,460.98900002241135,0,38,4434.699999988079,1,
run45,23814.104000031948,874.2039999999982,20.96700000000002,0.068,861.8579999999997,0,784.8969999999998,597.207,0,0,580.0920000076294,581.0139999985695,0,38,4900,8.300000011920929,
run46,21782.51099997759,815.5039999999908,19.567000000000007,0.075,808.265,0,742.948,571.6069999999999,0,0,531.6299999952316,532.4800000190735,0,39,4609.200000047684,0.800000011920929,
run47,23141.443000018597,869.2940000000118,20.758000000000028,0.117,847.3259999999997,0,787.846,598.6530000000001,0,0,478.097000002861,478.9259999990463,0,39,4909.5,8.5,
run48,22510.56599998474,852.8070000000221,19.588,0.123,852.1309999999999,0,795.996,599.2440000000004,0,0,529.8169999718666,530.5820000171661,0,39,4496,0.800000011920929,
run49,22763.95800000429,849.2350000000139,22.36800000000002,0.106,900.2560000000002,0,766.559,644.4899999999999,0,0,566.438000023365,567.4190000295639,0,36,4513.699999988079,7.899999976158142,
