,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run23,9664.381999969482,179.5649999999937,7.561000000000006,0.193,187.14900000000029,0,179.79800000000003,136.282,0,0,1544.0230000019073,4512.474999964237,0,6,4896.099999964237,1.0999999642372131,
run24,9611.440999984741,177.12699999999404,8.359000000000005,0.131,184.40000000000006,0,159.061,119.53700000000003,0,0,1541.419000029564,4467.380999982357,0,6,4868.099999964237,1.300000011920929,
run25,9657.052999973297,182.20199999999355,8.410000000000007,0.14100000000000001,175.76799999999994,0,146.661,114.789,0,0,1533.9670000076294,4558.90600001812,0,6,4932,1.399999976158142,
run26,9656.327999949455,184.0209999999913,8.589999999999993,0.125,208.5320000000001,0,175.076,130.188,0,0,1590,4453.338999986649,0,6,4859.5,6.099999964237213,
run27,9553.119000017643,180.50499999999317,7.664000000000015,0.139,170.11200000000002,0,152.308,123.23500000000001,0,0,1487.854000031948,4442.582000017166,0,6,4728.100000023842,2,
run28,9601.99699997902,178.23499999999356,8.869000000000005,0.10300000000000001,174.65300000000002,0,150.997,127.40100000000002,0,0,1584.5820000171661,4466.7990000247955,0,6,4821.199999988079,1.5,
run29,9665.039000034332,180.16899999999458,8.291999999999987,0.111,173.06100000000006,0,154.85199999999998,117.10499999999999,0,0,1466.5960000157356,4513.272000014782,0,6,4832.199999988079,1.2000000476837158,
run30,9466.31200003624,179.71999999999414,8.006999999999996,0.17099999999999999,178.18200000000007,0,161.29600000000002,126.61900000000006,0,0,1489.402999997139,4336.134000003338,0,6,4687,0.9000000357627869,
run31,9911.24699997902,196.89799999999013,8.373999999999997,0.10099999999999999,178.10199999999998,0,153.363,118.10300000000002,0,0,1572.5180000066757,4794.185000002384,0,6,5106.800000011921,1.5,
run32,9572.330999970436,188.98099999999204,8.155000000000005,0.178,175.08699999999988,0,153.409,121.80100000000002,0,0,1568.4350000023842,4551.43799996376,0,6,4927.400000035763,0.7000000476837158,
run33,9808.268000006676,185.34699999999268,7.831000000000012,0.108,176.38400000000004,0,152.993,139.82999999999998,0,0,1715.0640000104904,4657.31200003624,0,6,4996.100000023842,1.399999976158142,
