,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run25,16696.101999998093,570.768999999972,15.015999999999991,0.073,551.2300000000002,0,468.32599999999996,548.79,0,0,561.1019999980927,561.7520000338554,0,36,4656,1.0999999642372131,
run26,16870.508999974252,596.9239999999766,15.405999999999997,0.042,547.694,0,481.76300000000003,546.7710000000001,0,0,461.7689999938011,462.4299999475479,0,40,5046.899999976158,0.8999999761581421,
run27,16244.004000008106,545.5089999999713,12.393999999999986,0.083,535.436,0,463.354,542.949,0,0,548.0699999928474,548.7940000295639,0,38,4638.399999976158,10,
run28,16156.305000007153,540.3509999999748,13.480000000000002,0.057,533.8210000000003,0,463.457,563.461,0,0,526.3420000076294,527.1850000023842,0,36,4574,10,
run29,17551.653999984264,586.7889999999516,11.773999999999987,0.121,565.8960000000001,0,506.926,561.766,0,0,551.7080000042915,552.3889999985695,0,39,5376.099999964237,10,
run30,17564.7650000453,582.7579999999589,13.310000000000016,0.134,569.4670000000001,0,492.193,558.708,0,0,547.4640000462532,547.9210000038147,0,41,5326.100000023842,9.399999976158142,
run31,17116.55900001526,580.2589999999645,15.547000000000004,0.237,577.4929999999999,0,505.419,569.4150000000001,0,0,592.289999961853,593.0669999718666,0,38,5227.100000023842,0.8999999761581421,
run32,16471.408999979496,556.8729999999655,15.580999999999998,0.137,542.5489999999998,0,474.56600000000003,558.6030000000001,0,0,585.1980000138283,585.8650000095367,0,40,4745.199999988079,0.8999999761581421,
run33,16607.350000023842,556.3349999999666,12.306000000000006,0.131,543.3100000000002,0,480.1139999999999,560.7010000000001,0,0,517.785000026226,518.438000023365,0,38,4629.899999976158,9.5,
run34,16291.004000008106,553.5619999999724,13.417000000000018,0.104,560.3979999999998,0,487.762,601.3689999999999,0,0,523.3370000123978,524.7649999856949,0,38,4716.599999964237,10.100000023841858,
run35,17327.023000001907,603.8429999999584,13.618000000000016,0.075,578.334,0,504.20899999999995,560.3130000000002,0,0,475.4390000104904,476.14800000190735,0,37,5007.699999988079,10.100000023841858,
run36,16367.09200000763,546.6809999999718,12.285000000000005,0.121,553.988,0,473.10299999999995,551.679,0,0,548.3090000152588,549.022000014782,0,37,4656.900000035763,0.7999999523162842,
run37,16217.615999996662,543.3389999999795,14.478000000000018,0.053,552.19,0,470.20400000000006,557.852,0,0,536.1800000071526,536.970999956131,0,39,4625.399999976158,13,
run38,19034.939999997616,515.2129999999983,11.454000000000008,0.157,687.004,0,577.848,596.4250000000002,0,0,8007.686999976635,8007.878000020981,0,37,4744.100000023842,1.199999988079071,
run39,17018.056999981403,579.845999999965,13.449999999999998,0.075,603.4119999999999,0,517.268,556.6669999999999,0,0,507.1719999909401,507.938000023365,0,39,4677.100000023842,9.200000047683716,
run40,16663.483999967575,572.0379999999707,15.504000000000016,0.066,559.2960000000002,0,483.56000000000006,542.02,0,0,591.3729999661446,592.1620000004768,0,38,4856.600000023842,9.899999976158142,
run41,16534.68599998951,546.9099999999684,12.335,0.115,563.2610000000003,0,478.533,561.6650000000001,0,0,541.1949999928474,541.6930000185966,0,37,4672.100000023842,10.200000047683716,
run42,16197.587000012398,541.4299999999746,13.113,0.058,543.3499999999997,0,471.54999999999995,557.5250000000001,0,0,534.3230000138283,535.2870000004768,0,38,4629.600000023842,9.199999988079071,
run43,16205.47000002861,544.0599999999803,12.371999999999998,0.044,539.1959999999999,0,475.145,544.3740000000001,0,0,734.8330000042915,735.5030000209808,0,37,4690,0.8999999761581421,
run44,17066.752999961376,575.5979999999737,14.370999999999993,0.138,574.5709999999998,0,510.58500000000004,560.5749999999998,0,0,576.7659999728203,577.4539999961853,0,37,5340.5,0.7999999523162842,
run45,17402.913999974728,591.2579999999583,14.463999999999999,0.161,574.113,0,505.69199999999995,557.3590000000002,0,0,679.4829999804497,680.1499999761581,0,38,5304,10.099999964237213,
run46,16075.530000030994,539.4949999999692,12.191999999999991,0.075,550.2430000000002,0,468.23499999999996,560.4939999999999,0,0,475.13200002908707,475.74099999666214,0,37,4590.300000011921,9.699999988079071,
run47,17018.84300005436,578.6869999999691,13.030000000000028,0.051,573.9200000000002,0,492.65999999999997,569.3160000000001,0,0,543.2800000309944,544.5200000405312,0,41,4984.199999988079,9.699999988079071,
run48,16590.686999976635,566.3199999999702,14.309000000000005,0.218,561.8610000000002,0,483.195,544.1020000000001,0,0,554.9979999661446,556.686999976635,0,36,4772.699999988079,9.599999964237213,
run49,16440.431999981403,550.8909999999643,12.599000000000004,0.084,562.8480000000001,0,490.26800000000003,557.0630000000001,0,0,524.5830000042915,525.4419999718666,0,37,4757.699999988079,1,
