,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run34,6006.26500000013,252.21900000000255,4.534000000000002,0.061,178.91100000000003,0,369.591,60.69800000000001,0,0,3197.276000000071,3197.75800000038,0,2,3325.3000000002794,24.399999999906868,
run35,6567.626999999862,306.5889999999861,5.179999999999998,0.074,182.90599999999992,0,379.3739999999999,60.117999999999995,0,0,3728.589999999851,3728.80700000003,0,2,3850.3000000002794,24.200000000186265,
run36,7471.156999999657,299.8750000000057,4.075000000000002,0.089,191.44099999999992,0,444.116,72.25600000000001,0,0,3830.42799999984,3830.807999999728,0,2,3955.100000000093,23.299999999813735,
run37,6803.896999999881,303.5479999999994,5.028999999999996,0.053,187.10700000000003,0,362.223,58.544,0,0,4054.8559999996796,4055.208999999799,0,2,4216.899999999907,11.799999999813735,
run38,7241.827000000048,320.1389999999898,4.270000000000006,0.075,188.39200000000005,0,421.815,73.171,0,0,4163.143999999855,4163.509000000078,0,2,4279.800000000279,23.59999999962747,
run39,6984.560000000056,325.3649999999872,4.4179999999999975,0.078,176.729,0,355.582,55.426,0,0,4203.183999999892,4203.461999999825,0,2,4325.800000000279,12.800000000279397,
run40,7411.94299999997,304.02700000000243,5.084999999999997,0.098,193.387,0,438.57099999999997,77.949,0,0,4151.498999999836,4151.916999999899,0,2,4315.600000000093,23.200000000186265,
run41,7698.516000000294,314.8489999999895,4.383000000000008,0.221,194.39999999999995,0,448.85699999999997,75.215,0,0,4160.820999999996,4161.2009999998845,0,2,4269.5,26.799999999813735,
run42,6336.2710000001825,271.79899999999583,4.711000000000006,0.054,184.60899999999998,0,370.8770000000001,61.110000000000014,0,0,3540.0230000000447,3540.367999999784,0,2,3656.7000000001863,12.899999999906868,
run43,6488.12099999981,262.29999999999865,4.046999999999997,0.07,185.95600000000002,0,425.4360000000001,74.094,0,0,3268.591000000015,3268.961999999825,0,2,3390.6999999997206,26.199999999720603,
run44,7097.976999999955,341.4479999999838,4.069999999999994,0.091,128.999,0,341.56700000000006,57.657,0,0,4234.665000000037,4234.8539999998175,0,2,4567.600000000093,24.899999999906868,
run45,6995.828000000212,313.72899999998975,4.541999999999997,0.079,195.17500000000004,0,361.84400000000005,57.021,0,0,4201.689000000246,4202.041999999899,0,2,4314.700000000186,24.299999999813735,
run46,6970.933000000194,307.3330000000001,3.9960000000000013,0.139,142.30900000000005,0,422.6089999999999,70.08,0,0,3832.2289999998175,3832.6409999998286,0,2,4152,10.699999999720603,
run47,7296.5800000000745,304.23399999999566,4.582000000000005,0.065,189.196,0,433.22100000000006,79.052,0,0,3931.6780000003055,3931.9539999999106,0,2,4049.899999999907,27.300000000279397,
run48,7767.393999999855,318.82900000000194,4.667999999999998,0.092,192.64499999999995,0,438.3330000000001,74.318,0,0,4181.4860000000335,4181.8960000001825,0,2,4308.100000000093,11.800000000279397,
run49,6901.60599999968,317.7120000000045,4.9750000000000005,0.092,175.63900000000004,0,358.2360000000001,58.41699999999999,0,0,4108.713999999687,4109,0,2,4257.699999999721,11.600000000093132,
