,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run25,2977.4550000000745,84.58399999999973,7.970999999999992,0.053,60.08800000000002,0,64.371,24.226999999999997,0,0,392.90000000037253,393.30600000033155,0,3,652.5,0.6000000000931323,
run26,3030.0849999999627,87.73999999999994,7.906999999999999,0.072,63.304000000000016,0,66.555,25.145999999999997,0,0,421.08399999979883,421.32500000018626,0,3,715.8999999999069,0.599999999627471,
run27,3380.810000000056,85.52699999999997,12.782000000052149,0.089,61.551000000000016,0,68.075,26.45599999999999,0,0,748.4930000002496,749.0870000002906,0,3,1157.5999999996275,0.7000000001862645,
run28,3444.651999999769,88.60299999999988,8.465999999999998,0.06,62.96400000000002,0,69.73499999999999,27.125999999999994,0,0,830.651999999769,831.2450000001118,0,3,1237.1999999997206,0.599999999627471,
run29,3293.3910000002943,87.88199999999995,8.552999999999994,0.061,59.648999999999994,0,67.195,25.543,0,0,700.8240000000224,701.2590000000782,0,3,1085,0.7000000001862645,
run30,3334.251999999862,89.86500000000046,8.68,0.111,62.03199999999999,0,68.067,25.568,0,0,713.4679999998771,713.898999999743,0,3,1118.2999999998137,0.5,
run31,3379.0470000002533,89.61400000000049,8.536999999999999,0.062,61.16999999999999,0,69.16199999999999,26.573999999999995,0,0,778.3260000003502,778.7090000002645,0,3,1171,0.599999999627471,
run32,3295.8519999999553,88.45800000000037,8.222999999999995,0.071,61.68300000000001,0,68.559,25.137000000000008,0,0,702.4799999999814,702.9209999996237,0,3,1107.8999999999069,0.8000000002793968,
run33,3003.5779999997467,86.74199999999965,8.123999999999997,0.063,61.76599999999999,0,62.318,24.40700000000001,0,0,379.7879999997094,380.0979999997653,0,3,648.1000000000931,0.6000000000931323,
run34,2981.3040000000037,87.2309999999998,8.669999999999995,0.098,57.858000000000004,0,62.02000000000001,24.787000000000003,0,0,401.4020000002347,401.8209999999963,0,3,675.1000000000931,0.599999999627471,
run35,4550.598999999929,88.48599999999998,13.650000000093126,0.082,57.958,0,62.625,24.524,0,0,1950.429999999702,1950.62099999981,0,3,769.8999999999069,1,
run36,3331.9139999998733,89.83799999999997,9.142000000000001,0.137,63.30699999999997,0,69.33899999999998,25.877,0,0,740.6689999997616,741.1329999999143,0,3,1144.8999999999069,0.6999999997206032,
run37,3335.1470000003465,89.46000000000025,8.678999999999998,0.076,62.59299999999998,0,68.101,26.85200000000001,0,0,723.4370000003837,723.88300000038,0,3,1116.7000000001863,0.6000000000931323,
run38,3236.126999999862,87.0120000000488,8.436,0.184,60.279999999999994,0,66.249,25.567999999999998,0,0,615.4869999997318,615.8559999996796,0,3,953.7000000001863,0.6000000000931323,
run39,3304.248000000138,85.27000000000002,9.266999999999996,0.091,63.64800000000002,0,66.585,25.80000000000001,0,0,670.1719999997877,670.6379999998026,0,3,1058.1000000000931,1,
run40,3414.37099999981,86.35800000000016,9.626000000000003,0.161,59.45700000000001,0,68.03,24.141,0,0,832.9810000001453,833.4290000000037,0,3,1270.8999999999069,0.7999999998137355,
run41,3041.2309999996796,87.99599999999964,8.598999999999991,0.064,58.465,0,64.39600000000002,24.949000000000005,0,0,416.0829999996349,416.4949999996461,0,4,674.3999999999069,0.6000000000931323,
run42,3966.1080000000075,88.34199999999993,8.540999999999997,0.076,58.023999999999994,0,67.23400000000001,25.245000000000005,0,0,1355.3889999999665,1355.630000000354,0,3,837.2000000001863,0.7000000001862645,
run43,3036.1069999998435,86.30199999999955,9.200999999999995,0.079,60.913,0,61.766,25.860000000000003,0,0,409.10699999984354,409.50199999986216,0,3,659.2000000001863,0.5,
run44,3329.2849999996834,90.78600000000004,9.270999999999994,0.131,60.106999999999985,0,64.72500000000002,24.544999999999998,0,0,724.5569999995641,724.9089999999851,0,3,1089.1000000000931,0.5,
run45,3315.0860000001267,88.9310000000002,9.415999999999995,0.077,62.456999999999994,0,67.43899999999998,26.459999999999997,0,0,710.8999999999069,711.311999999918,0,3,1094.2000000001863,0.6000000000931323,
run46,3352.7090000002645,91.26800000000036,8.866999999999996,0.13,63.126000000000005,0,69.94500000000004,26.721999999999987,0,0,716.3450000002049,716.664000000339,0,3,1105.6000000000931,1.1000000000931323,
run47,3365.7639999999665,88.76000000000015,9.795999999999996,0.122,64.658,0,68.957,26.823,0,0,769.6350000002421,770.0819999999367,0,3,1137.2000000001863,1,
run48,3343.1069999998435,86.39500000000048,8.3,0.08,64.574,0,68.05700000000003,25.127000000000002,0,0,744.4739999999292,744.8590000001714,0,3,1128.1000000000931,0.39999999990686774,
run49,3332.9920000000857,89.3790000000004,8.795999999999992,0.096,61.377000000000024,0,67.48999999999998,26.315000000000005,0,0,720.6100000003353,721.2090000002645,0,3,1102.0999999996275,0.5,
