,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run15,6987.757000000216,296.0199999999947,3.687999999999997,0.064,304.00100000000003,0,346.997,390.712,0,0,4292.248000000138,4292.475000000093,0,2,4163.199999999721,8.600000000093132,
run16,6662.643999999855,271.40800000000365,4.093000000000002,0.063,286.231,0,335.74899999999997,392.87799999999993,0,0,3997.118999999948,3997.336999999825,0,2,3880.3000000002794,8.600000000093132,
run17,6576.42799999984,277.86299999999585,3.740000000000005,0.047,288.40899999999993,0,332.18800000000005,387.344,0,0,3879.9419999998063,3880.1419999999925,0,2,3766.100000000093,7.7999999998137355,
run18,8634.841999999713,262.5939999999974,3.9190000000000023,0.071,329.63999999999993,0,378.14699999999993,393.76300000000015,0,0,5939.140999999829,5939.369999999646,0,2,3770,8.800000000279397,
run19,6850.690999999642,275.36500000000336,3.9249999999999945,0.129,314.533,0,355.499,388.06699999999995,0,0,4148.2949999999255,4148.641999999993,0,2,4040.399999999907,8.400000000372529,
run20,6660.255000000354,293.5130000000026,4.158000000000006,0.056,148.81,0,189.53199999999998,391.86300000000006,0,0,3973.102000000421,3973.474000000395,0,2,4259.899999999907,9.400000000372529,
run21,7297.564000000246,310.45099999999985,3.9699999999999998,0.099,298.00800000000004,0,350.68899999999996,386.77000000000004,0,0,4568.93600000022,4569.206999999937,0,2,4427.699999999721,8,
run22,7120.68600000022,303.8289999999915,3.9209999999999887,0.107,323.3349999999999,0,371.074,396.414,0,0,4442.527999999933,4443.138000000268,0,2,4334.700000000186,7.5,
run23,7398.847999999825,313.8649999999876,4.092999999999995,0.119,314.9679999999999,0,364.25900000000007,343.094,0,0,4669.49300000025,4669.7360000000335,0,2,4522.899999999907,13.799999999813735,
run24,7017.711999999825,307.7389999999924,3.834000000000001,0.087,296.95699999999994,0,342.927,392.7370000000001,0,0,4311.183000000194,4311.589999999851,0,2,4188.300000000279,8.399999999906868,
run25,6925.023999999743,287.42699999999854,3.9779999999999966,0.047,349.533,0,385.54,389.541,0,0,4159.767999999691,4160.081999999937,0,2,4030,8.400000000372529,
run26,6126.657000000123,240.04200000000966,3.6109999999999935,0.062,258.1459999999999,0,308.90299999999996,382.073,0,0,3420.5770000000484,3420.779000000097,0,2,3308.5999999996275,8.199999999720603,
run27,6840.694000000134,291.4559999999957,4.361999999999994,0.073,353.8909999999999,0,394.3639999999999,386.35299999999995,0,0,4134.9240000001155,4135.209999999963,0,2,4007.9000000003725,7.899999999906868,
run28,7549.709999999963,320.4149999999855,3.692999999999992,0.062,312.70300000000003,0,358.92600000000004,385.184,0,0,4823.57200000016,4823.782000000123,0,2,4692.200000000186,10.299999999813735,
run29,7133.676999999676,306.4089999999927,4.000999999999997,0.071,331.741,0,377.617,390.362,0,0,4408.258999999613,4408.574999999721,0,2,4296.700000000186,8.800000000279397,
run30,7237.68200000003,297.0829999999967,4.054999999999999,0.083,362.90099999999995,0,399.373,398.4779999999999,0,0,4543.194999999832,4543.509000000078,0,2,4422.800000000279,9,
run31,7271.865999999922,320.7439999999968,4.308999999999993,0.095,280.63100000000003,0,337.2780000000001,389.3779999999999,0,0,4558.790000000037,4559.081000000238,0,2,4434.5,8.299999999813735,
run32,7268.211999999825,323.3749999999954,3.9789999999999868,0.093,279.125,0,333.5419999999999,401.489,0,0,4585.4509999998845,4586.094000000041,0,2,4479.199999999721,9.899999999906868,
run33,7326.8259999998845,303.3409999999945,3.9730000000000025,0.061,339.3800000000001,0,384.217,401.36899999999997,0,0,4620.916000000201,4621.199000000022,0,2,4497.5,8.099999999627471,
run34,6425.791999999899,255.0040000000021,4.242999999999994,0.074,313.014,0,364.14500000000004,399.27000000000015,0,0,3720.180999999866,3720.56799999997,0,2,3586.0999999996275,9.300000000279397,
run35,6150.583000000101,246.28600000001015,3.8099999999999987,0.056,266.31899999999996,0,321.473,394.35499999999996,0,0,3478.871999999974,3479.152999999933,0,2,3360.7000000001863,8.200000000186265,
run36,7203.76500000013,309.54599999999857,3.972000000000007,0.08,278.241,0,334.81399999999996,393.96399999999994,0,0,4484.433000000194,4484.786000000313,0,2,4360.699999999721,8.700000000186265,
run37,7300.574000000022,323.68699999999274,4.198999999999991,0.221,285.633,0,328.009,403.46199999999993,0,0,4566.235000000335,4566.540000000037,0,2,4446.9000000003725,8,
run38,7222.432999999728,316.18599999999014,4.129999999999999,0.168,293.087,0,348.95599999999996,404.07200000000006,0,0,4526.172999999952,4526.373999999836,0,2,4422.300000000279,8.600000000093132,
run39,6919.191999999806,277.6720000000074,4.474000000000002,0.13,289.26399999999995,0,344.65599999999995,404.20999999999987,0,0,4186.132999999914,4186.896999999881,0,2,4045.3000000002794,8.899999999906868,
run40,7027.320999999996,294.58400000000614,4.528999999999987,0.067,306.66099999999994,0,365.169,398.687,0,0,4320.174999999814,4320.592999999877,0,2,4193.199999999721,9.100000000093132,
run41,7231.155999999959,297.47599999999585,4.042999999999997,0.104,366.14799999999997,0,398.42400000000004,394.05499999999995,0,0,4534.216999999713,4534.4550000000745,0,2,4408.100000000093,9.300000000279397,
run42,6852.597999999765,290.73699999999707,4.390000000000006,0.064,305.888,0,366.322,398.6879999999999,0,0,4084.021999999881,4084.3360000001267,0,2,3927.600000000093,8.600000000093132,
run43,6234.586000000127,243.97300000000934,4.190000000000001,0.052,274.9080000000001,0,344.711,402.41500000000013,0,0,3534.4759999997914,3534.7050000000745,0,2,3419.5,7.7999999998137355,
run44,6457.695999999996,257.06700000000154,3.7850000000000037,0.078,313.54399999999987,0,372.29499999999996,397.95799999999997,0,0,3766.7879999997094,3767.12099999981,0,2,3635.1999999997206,9.200000000186265,
run45,7253.0840000002645,325.2329999999918,4.202999999999997,0.081,284.017,0,353.228,407.3179999999999,0,0,4558.956999999937,4559.2680000001565,0,2,4397.699999999721,7.900000000372529,
run46,7468.800999999978,311.16299999999524,3.965000000000004,0.098,340.6329999999999,0,431.089,403.9189999999999,0,0,4730.041000000201,4730.359000000171,0,2,4593.100000000093,8.399999999906868,
run47,7360.745000000112,323.5079999999947,4.4840000000000035,0.154,275.06299999999993,0,331.807,398.65799999999996,0,0,4637.24599999981,4637.475999999791,0,2,4518.300000000279,9,
run48,7216.589999999851,308.3839999999991,4.743999999999997,0.081,309.43600000000004,0,360.713,394.10999999999996,0,0,4436.013000000268,4436.430999999866,0,2,4278.700000000186,8.199999999720603,
run49,7371.509000000078,322.80699999999837,4.3779999999999974,0.072,288.956,0,351.44,400.3130000000001,0,0,4652.212999999989,4652.535999999847,0,2,4537.699999999721,8,
