,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid,configuration
setup26run17,7150.850999996066,301.8020000000097,5.434999999999999,0.059,365.0649999999992,0,332.92499999999995,381.5299999999957,0,0,4873.793999999762,4874.229999996722,0,2,4378.20000000298,7.700000002980232,bion_bxs7,
setup26run18,7059.337999999523,291.5490000000094,5.284999999999999,0.094,364.5359999999994,0,293.8749999999999,337.00899999999433,0,0,4703.190999999642,4703.56400000304,0,2,4285.80000000447,9.600000001490116,bion_bxs7,
setup26run19,6874.0560000017285,293.3080000000085,4.437999999999997,0.084,389.59799999999933,0,321.79799999999994,395.55699999999615,0,0,4629.554999999702,4630.173000000417,0,2,4255.30000000447,8.600000001490116,bion_bxs7,
setup26run20,7148.946000002325,316.4709999999938,4.707000000000008,0.108,339.7589999999993,0,309.90900000000005,322.5609999999973,0,0,4863.406999997795,4863.785000003874,0,2,4438.5,11.200000002980232,bion_bxs7,
setup26run21,7005.512999996543,290.74500000000586,5.031000000000007,0.074,395.8739999999991,0,354.81299999999993,378.8279999999973,0,0,4808.648999996483,4808.942999996245,0,2,4353.30000000447,9.399999998509884,bion_bxs7,
setup26run22,7048.715999998152,289.5840000000077,4.168999999999994,0.098,419.337999999999,0,332.40999999999985,372.615999999994,0,0,4801.002999998629,4801.284999996424,0,2,4387,7.899999998509884,bion_bxs7,
setup26run23,6884.815999999642,314.20399999999535,4.151999999999986,0.09,348.14499999999924,0,283.0060000000001,329.59999999999565,0,0,4663.171000003815,4663.483999997377,0,2,4250.60000000149,11.100000001490116,bion_bxs7,
setup26run24,7159.383999995887,291.7870000000038,4.5719999999999965,0.081,386.3159999999994,0,372.9599999999999,346.42400000000225,0,0,4841.723999999464,4842.050999999046,0,2,4389.69999999553,10.799999997019768,bion_bxs7,
setup26run25,6853.928999997675,301.6670000000049,3.8029999999999915,0.052,315.13899999999927,0,267.6249999999999,322.2959999999941,0,0,4645.652999997139,4645.86400000006,0,2,4324.29999999702,8.299999997019768,bion_bxs7,
setup26run26,6838.771999999881,301.97399999999925,3.949000000000004,0.123,347.63799999999924,0,288.5070000000002,359.9419999999913,0,0,4637.921999998391,4638.1810000017285,0,2,4318.5999999940395,8.899999998509884,bion_bxs7,
setup26run27,6830.623999997973,299.73500000000064,4.100000000000006,0.071,359.9129999999991,0,300.534,333.8419999999921,0,0,4612.050999999046,4612.3189999982715,0,2,4286,9.099999994039536,bion_bxs7,
setup26run28,7151.355999998748,308.3360000000023,4.295999999999987,0.066,373.2239999999992,0,303.6080000000001,371.65099999999705,0,0,4935.078999996185,4935.423999994993,0,2,4465.70000000298,8.200000002980232,bion_bxs7,
setup26run29,6825.347999997437,293.52900000000136,3.934999999999994,0.132,376.10099999999915,0,301.4829999999999,301.2009999999944,0,0,4482.951999999583,4483.156000003219,0,2,4159.5,7.600000001490116,bion_bxs7,
setup26run30,7074.920000001788,302.74199999999695,4.1789999999999985,0.076,378.29599999999914,0,308.9199999999999,306.688999999994,0,0,4811.188000001013,4811.396000005305,0,2,4391.5,7.799999997019768,bion_bxs7,
setup26run31,6907.766999997199,301.9239999999986,3.8379999999999956,0.064,366.346999999999,0,296.72599999999994,330.48899999999395,0,0,4599.6549999937415,4600.143999993801,0,2,4274.70000000298,8.300000004470348,bion_bxs7,
setup26run32,7201.23900000006,314.8929999999977,4.296000000000001,0.098,358.15399999999903,0,294.9490000000001,301.4599999999948,0,0,4848.228000000119,4848.530999995768,0,2,4519.19999999553,7.5,bion_bxs7,
setup26run33,7141.743000000715,325.0869999999909,4.087999999999998,0.055,333.36399999999935,0,280.96799999999985,299.5750000000018,0,0,4981.325999997556,4981.625,0,2,4628.10000000149,8.300000004470348,bion_bxs7,
setup26run34,7021.355000004172,297.9270000000017,4.8709999999999996,0.052,388.23499999999933,0,334.72999999999996,339.31899999999536,0,0,4815.783999994397,4816.135000005364,0,2,4436.9000000059605,8.099999994039536,bion_bxs7,
setup26run35,7147.7249999940395,309.62500000000773,4.2109999999999905,0.125,371.18299999999925,0,315.14599999999996,352.24999999999187,0,0,4844.908999994397,4845.175999999046,0,2,4497.79999999702,11.399999991059303,bion_bxs7,
setup26run36,7287.951000005007,318.5999999999962,4.726999999999991,0.11,454.67599999999896,0,340.56499999999994,343.301,0,0,4977.021999999881,4977.263000011444,0,2,4591.5999999940395,10,bion_bxs7,
setup26run37,7275.376999990583,338.25099999998474,4.455000000000004,0.089,390.60399999999913,0,315.69899999999984,324.1909999999934,0,0,5087.9169999957085,5088.184000000358,0,2,4739.100000008941,8.599999994039536,bion_bxs7,
setup26run38,6830.024000003934,296.235000000002,3.7489999999999952,0.083,361.00199999999916,0,291.8730000000001,328.67599999998896,0,0,4537.987000003457,4538.336999997497,0,2,4217.79999999702,8.900000005960464,bion_bxs7,
setup26run39,6755.20799998939,274.87200000000485,3.7940000000000094,0.093,362.8579999999992,0,300.0639999999998,354.36199999999957,0,0,4465.1669999957085,4465.439999997616,0,2,4148.79999999702,9.200000002980232,bion_bxs7,
setup26run40,7828.354999996066,386.8999999999849,4.057000000000004,0.11,426.02700000000294,0,337.7860000000001,344.02400000000125,0,0,5593.230999991298,5593.559999987483,0,2,5251.199999988079,8.5,bion_bxs7,
setup26run41,6831.175999999046,303.24000000000194,4.143999999999999,0.085,348.4249999999994,0,286.1559999999999,292.77199999999095,0,0,4632.439999997616,4632.679000005126,0,2,4328.800000011921,8.900000005960464,bion_bxs7,
setup26run42,6816.07500000298,295.5860000000045,3.9100000000000046,0.071,372.166999999999,0,294.91599999999994,299.68399999998854,0,0,4624.827999994159,4625.038000002503,0,2,4304,8.099999994039536,bion_bxs7,
setup26run43,6887.974000006914,295.1299999999989,3.905000000000001,0.096,364.83099999999905,0,299.93199999999996,329.8369999999897,0,0,4614.136000007391,4614.3349999934435,0,2,4285.20000000298,7.9000000059604645,bion_bxs7,
setup26run44,7144.348000004888,310.8199999999976,4.314000000000003,0.078,388.553999999999,0,333.16799999999984,358.87399999999377,0,0,4888.979000002146,4889.2529999911785,0,2,4519.0999999940395,8.400000005960464,bion_bxs7,
setup26run45,7270.688999995589,313.22599999999716,4.650000000000001,0.099,391.95899999999926,0,319.51899999999995,316.41399999999936,0,0,4944.149000003934,4944.4879999905825,0,2,4459.899999991059,8.700000002980232,bion_bxs7,
setup26run46,6741.069000005722,285.8560000000123,4.7319999999999975,0.119,349.92799999999943,0,290.547,355.59999999999224,0,0,4581.972000002861,4582.231000006199,0,2,4241.899999991059,7.899999991059303,bion_bxs7,
setup26run47,6997.12199999392,308.6090000000012,4.386999999999994,0.152,383.2159999999992,0,312.5329999999999,359.7649999999974,0,0,4815.4710000008345,4815.815999999642,0,2,4479.399999991059,8.299999997019768,bion_bxs7,
setup26run48,7274.400000004768,312.18599999999367,3.996000000000008,0.079,392.7399999999989,0,315.4400000000001,342.2039999999975,0,0,4971.922999992967,4972.1279999911785,0,2,4621.5,7.799999997019768,bion_bxs7,
setup26run49,6716.651000007987,287.1970000000071,3.979999999999995,0.101,382.3549999999991,0,307.1669999999999,304.0799999999972,0,0,4427.343000009656,4427.553000003099,0,2,4086.3999999910593,8.200000002980232,bion_bxs7,
setup27run0,8407.475999999966,507.1769999999728,6.130000000000004,0.07,249.41899999999887,0,184.40900000000005,252.32399999999478,0,0,718.0169999999925,5694.548999999999,0,2,6370.799999999988,8.200000000011642,bion_bxs7_wc1,
setup27run1,6882.266999999993,305.498000000003,5.136000000000003,0.117,366.2309999999992,0,305.34100000000007,335.5419999999949,0,0,4710.097999999765,4710.410000000149,0,2,4334.199999999721,8,bion_bxs7_wc1,
setup27run2,7059.158999999985,309.6560000000024,4.382000000000009,0.085,355.9979999999993,0,298.57999999999987,342.69599999999133,0,0,4780.301000000443,4780.56100000022,0,2,4424.799999999814,9.199999999720603,bion_bxs7_wc1,
setup27run3,7059.587000000291,314.63499999999436,4.246000000000002,0.067,380.8509999999992,0,313.74499999999983,337.53799999999353,0,0,4844.526999999769,4844.978000000119,0,2,4490.300000000745,10.400000000372529,bion_bxs7_wc1,
setup27run4,7051.157999999821,312.53600000000205,4.263000000000004,0.108,354.2649999999993,0,293.7269999999999,324.11899999999196,0,0,4653.913999999873,4654.154999999329,0,2,4318.9000000003725,10.200000000186265,bion_bxs7_wc1,
setup27run5,7320.792999999598,312.5849999999945,3.8820000000000063,0.124,395.23899999999924,0,322.10999999999996,372.2949999999915,0,0,5035.44299999997,5035.758999999613,0,2,4660.60000000149,8,bion_bxs7_wc1,
setup27run6,7011.496999999508,313.8100000000001,4.822999999999996,0.069,342.95899999999926,0,312.2769999999999,328.1989999999992,0,0,4808.92699999921,4809.303999999538,0,2,4391.5,10,bion_bxs7_wc1,
setup27run7,7204.975999999791,313.3179999999929,4.294999999999995,0.065,397.77099999999933,0,321.5889999999998,373.2249999999904,0,0,4987.9199999999255,4988.13000000082,0,2,4635,10.100000001490116,bion_bxs7_wc1,
setup27run8,7148.713999999687,315.18900000000133,4.195999999999997,0.07,353.10899999999947,0,283.4369999999999,364.9749999999962,0,0,4853.180999999866,4853.404999999329,0,2,4415.5999999996275,11,bion_bxs7_wc1,
setup27run9,7078.640000000596,309.27699999999794,4.021000000000013,0.059,364.19199999999944,0,303.94999999999993,370.1269999999947,0,0,4866.598999999464,4866.865000002086,0,2,4467.39999999851,8.599999997764826,bion_bxs7_wc1,
setup27run10,7027.88599999994,316.3169999999978,4.392000000000012,0.086,348.53599999999915,0,283.23799999999994,315.8159999999965,0,0,4753.828999999911,4754.090999998152,0,2,4419.60000000149,11,bion_bxs7_wc1,
setup27run11,7012.34299999848,304.26800000000577,4.310000000000005,0.13,357.4859999999994,0,292.24199999999996,341.38299999999106,0,0,4750.059000000358,4750.313999999315,0,2,4287.199999999255,11.399999998509884,bion_bxs7_wc1,
setup27run12,7097.734999999404,314.106999999996,4.412000000000003,0.072,364.87699999999927,0,304.1729999999999,314.8709999999951,0,0,4810.552999999374,4810.853000000119,0,2,4421.60000000149,7.600000001490116,bion_bxs7_wc1,
setup27run13,6326.500999998301,272.5020000000126,3.9779999999999998,0.091,187.73499999999933,0,158.1729999999999,279.8589999999946,0,0,4053.8559999987483,4054.1169999986887,0,2,4157.89999999851,11.800000000745058,bion_bxs7_wc1,
setup27run14,7174.875,312.950999999994,4.235000000000002,0.11,365.20099999999917,0,314.55699999999996,327.7249999999976,0,0,4966.390000000596,4966.771999999881,0,2,4504.300000000745,9.399999998509884,bion_bxs7_wc1,
setup27run15,7128.759999997914,297.7049999999998,5.105999999999997,0.186,399.04099999999903,0,319.4629999999999,339.5399999999917,0,0,4836.06099999696,4836.43200000003,0,2,4378.70000000298,9.299999997019768,bion_bxs7_wc1,
setup27run16,7068.655999999493,309.1790000000038,4.033999999999999,0.088,347.88799999999935,0,325.1609999999997,337.3489999999948,0,0,4743.77499999851,4744.290999997407,0,2,4312.300000000745,9.199999999254942,bion_bxs7_wc1,
setup27run17,6213.644999997914,282.71600000000825,3.6990000000000065,0.07,183.68299999999948,0,163.70499999999967,274.0179999999949,0,0,3921.6990000009537,3921.9090000018477,0,2,4092.6999999955297,10.399999998509884,bion_bxs7_wc1,
setup27run18,7014.881999999285,311.215999999997,4.2719999999999905,0.114,350.1119999999992,0,290.53499999999997,322.6139999999972,0,0,4668.372000001371,4668.642000004649,0,2,4345.70000000298,9.100000001490116,bion_bxs7_wc1,
setup27run19,7052.670000001788,300.10900000000146,4.062000000000013,0.188,391.25199999999904,0,304.4959999999998,386.4549999999951,0,0,4703.686999998987,4703.9589999988675,0,2,4230.79999999702,8.700000002980232,bion_bxs7_wc1,
setup27run20,7220.9039999991655,318.39499999999157,4.183000000000002,0.057,374.1469999999991,0,303.24800000000005,324.02199999999686,0,0,5034.097000002861,5034.39999999851,0,2,4638.70000000298,8.800000004470348,bion_bxs7_wc1,
setup27run21,7201.912999995053,298.40800000000945,4.0499999999999865,0.091,416.21399999999926,0,333.9509999999999,389.637999999995,0,0,4987.050999999046,4987.3069999963045,0,2,4515.5999999940395,8.199999995529652,bion_bxs7_wc1,
setup27run22,6415.935000002384,280.82300000000987,3.8380000000000143,0.06,191.2579999999992,0,159.241,270.8969999999952,0,0,4152.071999996901,4152.255000002682,0,2,4250.69999999553,9.600000001490116,bion_bxs7_wc1,
setup27run23,6945.347000002861,290.265000000005,3.8160000000000025,0.103,427.7720000000012,0,323.28099999999984,350.144999999998,0,0,4676.218000002205,4676.495999999344,0,2,4256.29999999702,8,bion_bxs7_wc1,
setup27run24,7323.051000001133,310.83600000000644,4.8850000000000025,0.072,379.9599999999991,0,315.088,349.0259999999962,0,0,5023.502999998629,5023.840999998152,0,2,4564.5,9.100000001490116,bion_bxs7_wc1,
setup27run25,6808.219000004232,281.58300000000844,4.346999999999991,0.129,373.08299999999923,0,307.0439999999998,321.0920000000002,0,0,4632.196000002325,4632.5410000011325,0,2,4185.79999999702,8,bion_bxs7_wc1,
setup27run26,7034.722000002861,284.8290000000057,3.832000000000016,0.115,402.29999999999905,0,311.01,342.66099999999,0,0,4770.237000003457,4770.51099999994,0,2,4307.39999999851,7.600000001490116,bion_bxs7_wc1,
setup27run27,6704.770999997854,282.1290000000068,3.7870000000000013,0.087,391.3129999999993,0,301.49099999999993,338.80899999999775,0,0,4498.733999997377,4499.012999996543,0,2,4135.79999999702,9.5,bion_bxs7_wc1,
setup27run28,6874.087999999523,294.2879999999999,3.8200000000000087,0.097,361.9839999999992,0,291.5469999999999,337.01099999998905,0,0,4543.537000000477,4543.723999999464,0,2,4207.5999999940395,7.5999999940395355,bion_bxs7_wc1,
setup27run29,7635.116999998689,270.44599999999815,3.9219999999999984,0.066,427.73799999999926,0,323.49599999999987,356.1309999999919,0,0,5369.52499999851,5369.740000002086,0,2,4989.20000000298,7.600000001490116,bion_bxs7_wc1,
setup27run30,7359.646999999881,303.4280000000039,4.483999999999996,0.14,391.9399999999993,0,330.5439999999999,372.05799999999357,0,0,5102.274000003934,5102.594999998808,0,2,4577.39999999851,8.199999995529652,bion_bxs7_wc1,
setup27run31,6904.238999995768,282.1590000000097,4.268000000000017,0.102,355.0739999999992,0,299.2180000000001,354.24999999999187,0,0,4653.53599999845,4653.766999997199,0,2,4166.0999999940395,8.399999998509884,bion_bxs7_wc1,
setup27run32,6881.981000006199,290.0630000000031,3.8040000000000065,0.077,392.39799999999883,0,304.242,299.6669999999881,0,0,4555.406000003219,4555.683000005782,0,2,4208.5,7.800000004470348,bion_bxs7_wc1,
setup27run33,6958.612000003457,287.8210000000049,3.747000000000003,0.068,388.6219999999988,0,310.38699999999994,330.1479999999902,0,0,4749.664999999106,4750.009999997914,0,2,4319.60000000149,7.5,bion_bxs7_wc1,
setup27run34,7039.17499999702,318.1210000000003,4.957000000000001,0.127,354.22699999999935,0,301.87599999999975,383.48899999999867,0,0,4823.059999987483,4823.343999996781,0,2,4421.4000000059605,9.900000005960464,bion_bxs7_wc1,
setup27run35,7583.399000003934,336.6109999999938,4.487999999999989,0.062,398.7949999999992,0,350.08800000000014,340.4359999999955,0,0,5281.756999999285,5281.994000002742,0,2,4873.20000000298,9.599999994039536,bion_bxs7_wc1,
setup27run36,7200.472000002861,296.66700000000526,4.395999999999997,0.088,421.0009999999991,0,376.6779999999999,339.75399999999973,0,0,4929.983999997377,4930.266000002623,0,2,4501.699999988079,10.700000002980232,bion_bxs7_wc1,
setup27run37,7441.180000007153,337.8709999999855,4.375000000000001,0.056,409.377999999999,0,318.806,331.9379999999931,0,0,5139.603000000119,5139.837999999523,0,2,4805.9000000059605,8.099999994039536,bion_bxs7_wc1,
setup27run38,6831.344999998808,298.0059999999998,3.805000000000003,0.088,359.7389999999992,0,296.342,328.46399999999045,0,0,4557.281000003219,4557.822999998927,0,2,4202.79999999702,8.300000011920929,bion_bxs7_wc1,
setup27run39,6797.802000001073,284.7270000000095,4.145999999999997,0.083,391.95199999999943,0,306.81399999999996,352.86899999999787,0,0,4529.412999987602,4529.7099999934435,0,2,4145.79999999702,8.399999991059303,bion_bxs7_wc1,
setup27run40,6966.201000005007,311.22799999999984,4.283000000000003,0.088,383.3539999999992,0,308.5130000000001,346.6669999999971,0,0,4777.366999998689,4777.640000000596,0,2,4292.29999999702,7.899999991059303,bion_bxs7_wc1,
setup27run41,6861.887999996543,283.3880000000111,4.024999999999997,0.122,350.81399999999934,0,291.787,336.7759999999907,0,0,4599.9039999991655,4600.151999995112,0,2,4218,7.9000000059604645,bion_bxs7_wc1,
setup27run42,7235.414999991655,322.7599999999932,3.911999999999991,0.068,387.7199999999991,0,317.23699999999997,345.3119999999954,0,0,5035.820999994874,5036.140999987721,0,2,4686.600000008941,7.799999997019768,bion_bxs7_wc1,
setup27run43,6923.648000001907,282.73500000000905,3.998999999999998,0.108,357.09099999999927,0,290.9719999999999,317.99999999999176,0,0,4667.217000007629,4667.548000007868,0,2,4261.20000000298,8.799999997019768,bion_bxs7_wc1,
setup27run44,7212.668999999762,328.59699999998827,3.8120000000000034,0.169,379.36299999999915,0,298.83700000000016,367.49799999998976,0,0,4910.482999995351,4910.67499999702,0,2,4572.899999991059,8.100000008940697,bion_bxs7_wc1,
setup27run45,7120.107999995351,297.8200000000044,4.315000000000003,0.063,400.732999999999,0,317.05799999999994,366.868999999992,0,0,4815.994000002742,4816.261999994516,0,2,4425.79999999702,7.700000002980232,bion_bxs7_wc1,
setup27run46,7156.055000007153,302.8080000000014,4.50399999999999,0.082,396.99399999999895,0,337.20200000000006,361.2199999999943,0,0,4806.870000004768,4807.116000011563,0,2,4435.29999999702,8.400000005960464,bion_bxs7_wc1,
setup27run47,6745.91400000453,301.09200000000095,3.78000000000001,0.109,339.5599999999994,0,271.5139999999998,291.588999999996,0,0,4512.035000011325,4512.332000002265,0,2,4211,8.699999988079071,bion_bxs7_wc1,
setup27run48,7153.12800000608,305.3450000000029,4.191999999999997,0.116,392.83799999999906,0,353.105,355.40499999999895,0,0,4867.636000007391,4867.952999994159,0,2,4492.5999999940395,8.5,bion_bxs7_wc1,
setup27run49,6787.561999991536,299.9250000000042,4.233000000000003,0.1,343.19999999999925,0,274.276,326.77699999999476,0,0,4515.6110000014305,4515.905000001192,0,2,4184.800000011921,7.9000000059604645,bion_bxs7_wc1,
setup28run0,6253.956999999995,283.5010000000014,5.948000000000001,0.081,191.62499999999937,0,157.87899999999988,277.50799999999765,0,0,616.2309999999707,3525.1630000000005,0,2,4128.899999999965,8.700000000011642,bion_bxs7_wc2,
setup28run1,6886.3499999996275,291.3230000000104,4.935,0.081,363.5689999999992,0,296.22,354.0739999999935,0,0,4696.030999999959,4696.430999999866,0,2,4271.199999999721,7.899999999906868,bion_bxs7_wc2,
setup28run2,6983.250999999698,309.609000000004,4.413000000000018,0.063,341.1079999999992,0,297.7919999999999,373.0729999999961,0,0,4682.308999999892,4682.621999999974,0,2,4299.5,8.100000000093132,bion_bxs7_wc2,
setup28run3,6948.06799999997,291.87700000000603,3.9049999999999994,0.067,383.0379999999995,0,346.0689999999998,386.2729999999986,0,0,4685.064000000246,4685.349000000395,0,2,4313.0999999996275,11.600000000558794,bion_bxs7_wc2,
setup28run4,7124.132999999449,317.06599999999753,4.076999999999996,0.064,365.65099999999916,0,306.989,327.74299999999596,0,0,4857.352999999188,4857.578999999911,0,2,4475.199999999255,9.800000000745058,bion_bxs7_wc2,
setup28run5,6929.2439999990165,287.50300000000567,4.720000000000008,0.076,412.0009999999994,0,344.488,390.55800000000073,0,0,4566.565999999642,4566.804999999702,0,2,4176.699999999255,9.099999999627471,bion_bxs7_wc2,
setup28run6,7133.19800000079,305.08999999999725,3.6810000000000027,0.051,374.0799999999992,0,330.61700000000013,384.26399999999063,0,0,4860.6349999997765,4860.940999999642,0,2,4419.199999999255,9.900000000372529,bion_bxs7_wc2,
setup28run7,6953.420000001788,295.28800000000365,4.1539999999999955,0.056,384.71799999999934,0,333.8779999999999,348.46900000000005,0,0,4678.582000000402,4678.816000001505,0,2,4324.9000000003725,9.299999998882413,bion_bxs7_wc2,
setup28run8,6098.791999999434,270.73800000000915,3.847999999999992,0.065,192.01499999999928,0,186.8119999999998,283.71400000000096,0,0,3896.802999999374,3897.095999998972,0,2,4018.4000000003725,8.300000000745058,bion_bxs7_wc2,
setup28run9,7212.078000001609,306.7859999999982,4.056000000000005,0.068,397.5379999999993,0,333.821,383.24599999999674,0,0,4906.5489999987185,4906.81799999997,0,2,4421.699999999255,8.199999999254942,bion_bxs7_wc2,
setup28run10,7040.386999998242,307.3259999999949,4.056999999999994,0.107,370.8999999999991,0,314.20300000000003,367.18299999999346,0,0,4747.782999999821,4748.250999998301,0,2,4425.5,9.900000002235174,bion_bxs7_wc2,
setup28run11,7061.0760000012815,309.67499999999444,4.6339999999999995,0.11,356.9579999999993,0,305.732,356.72399999999425,0,0,4785.263000000268,4785.508000001311,0,2,4365.400000002235,9.5,bion_bxs7_wc2,
setup28run12,7015.912000000477,299.75699999999927,4.177,0.087,389.6479999999992,0,317.23,341.43299999999294,0,0,4726.557999998331,4726.885000001639,0,2,4388.60000000149,11,bion_bxs7_wc2,
setup28run13,7037.536999996752,302.23599999999936,4.383999999999996,0.083,395.17699999999905,0,313.8489999999999,341.6469999999949,0,0,4841.52499999851,4841.805999998003,0,2,4416.300000000745,9.299999997019768,bion_bxs7_wc2,
setup28run14,7290.228000000119,318.9859999999939,3.9080000000000052,0.061,382.36299999999903,0,303.96900000000005,326.69899999999393,0,0,5019.866000000387,5020.085999999195,0,2,4673.5,8.400000002235174,bion_bxs7_wc2,
setup28run15,7131.935000002384,314.2550000000062,4.319000000000004,0.088,368.2719999999994,0,309.9899999999999,394.7089999999929,0,0,4827.06400000304,4827.347000002861,0,2,4443.39999999851,9.600000001490116,bion_bxs7_wc2,
setup28run16,7059.0760000012815,307.5310000000023,4.283999999999994,0.172,351.7589999999995,0,303.31799999999976,345.19899999999757,0,0,4781.093000002205,4781.445000000298,0,2,4293.60000000149,8.400000002235174,bion_bxs7_wc2,
setup28run17,7111.016999997199,302.4440000000005,4.537000000000006,0.089,403.296999999999,0,314.13099999999986,340.19699999999233,0,0,4866.969999998808,4867.22500000149,0,2,4448.60000000149,11.5,bion_bxs7_wc2,
setup28run18,6991.344999998808,300.69699999999636,3.8870000000000045,0.066,380.20399999999904,0,338.777,376.6509999999936,0,0,4697.4589999988675,4697.701999999583,0,2,4322.5,10.800000004470348,bion_bxs7_wc2,
setup28run19,7019.506999999285,304.6590000000067,4.627999999999997,0.121,362.09599999999915,0,310.545,341.24599999999754,0,0,4738.3460000008345,4738.5839999988675,0,2,4295.5,8.400000005960464,bion_bxs7_wc2,
setup28run20,7074.4439999982715,293.01800000000526,4.440000000000002,0.074,419.76299999999895,0,330.7479999999999,345.90099999999853,0,0,4776.351999998093,4776.83599999547,0,2,4306.5,11.200000002980232,bion_bxs7_wc2,
setup28run21,7395.782999999821,317.864999999997,4.714,0.084,380.0739999999993,0,315.6409999999999,360.7909999999951,0,0,5102.604000002146,5102.826999999583,0,2,4678.79999999702,7.700000002980232,bion_bxs7_wc2,
setup28run22,7134.427000001073,304.5220000000003,4.594999999999997,0.061,410.6219999999992,0,338.3019999999999,380.12199999999393,0,0,4869.587999999523,4869.83900000155,0,2,4484.39999999851,9.199999995529652,bion_bxs7_wc2,
setup28run23,7021.882000006735,296.4800000000096,4.805000000000006,0.067,365.66299999999916,0,309.31199999999995,388.0869999999943,0,0,4729.109999999404,4729.38900000602,0,2,4308.39999999851,9.599999994039536,bion_bxs7_wc2,
setup28run24,6880.259999997914,310.0460000000031,3.936999999999992,0.104,339.2739999999993,0,291.2849999999998,336.2289999999932,0,0,4675.839999996126,4676.119999997318,0,2,4307.39999999851,9.600000001490116,bion_bxs7_wc2,
setup28run25,6792.548000000417,282.93100000001215,4.386999999999995,0.065,354.8219999999993,0,295.178,335.802999999993,0,0,4611.005000002682,4611.472000002861,0,2,4240.70000000298,8.200000002980232,bion_bxs7_wc2,
setup28run26,6737.015000000596,299.85700000000065,3.6679999999999944,0.072,341.54499999999916,0,278.0589999999999,320.54199999999395,0,0,4448.688000001013,4448.920000001788,0,2,4139.20000000298,8,bion_bxs7_wc2,
setup28run27,6864.7919999957085,301.51500000000493,4.221999999999994,0.061,333.1579999999993,0,269.00799999999987,333.3669999999946,0,0,4579.11400000006,4579.3889999985695,0,2,4261.20000000298,7.799999997019768,bion_bxs7_wc2,
setup28run28,7006.686000004411,306.99600000000345,4.143000000000004,0.11,335.0699999999993,0,276.9549999999998,340.1459999999956,0,0,4737.490000002086,4737.772000007331,0,2,4388.29999999702,8.600000001490116,bion_bxs7_wc2,
setup28run29,6804.8769999966025,302.96900000000556,3.881000000000003,0.067,324.51599999999934,0,277.2929999999998,321.95499999999424,0,0,4623.68599999696,4623.934000000358,0,2,4283.19999999553,8.299999997019768,bion_bxs7_wc2,
setup28run30,6796.0689999982715,299.611000000002,3.6739999999999973,0.073,354.1089999999992,0,284.626,327.01099999999127,0,0,4604.217000000179,4604.493999995291,0,2,4300.5,8,bion_bxs7_wc2,
setup28run31,7241.990000002086,320.48799999999943,4.330999999999995,0.104,350.6449999999993,0,304.19199999999995,338.3869999999938,0,0,5015.809000000358,5016.036000005901,0,2,4570.10000000149,8,bion_bxs7_wc2,
setup28run32,6931.392999999225,303.71100000000354,3.5409999999999995,0.06,338.46299999999934,0,272.46999999999986,287.13399999999956,0,0,4742.969999998808,4743.229999996722,0,2,4378.79999999702,8.5,bion_bxs7_wc2,
setup28run33,6891.323999993503,299.2529999999991,3.758999999999998,0.108,356.41699999999935,0,289.21999999999997,332.1929999999917,0,0,4701.859999999404,4702.059000000358,0,2,4388.39999999851,8,bion_bxs7_wc2,
setup28run34,7228.094999998808,313.7919999999981,4.330999999999992,0.059,398.51699999999914,0,324.6000000000001,330.9389999999921,0,0,4909.6539999991655,4909.92499999702,0,2,4538.5,11.100000008940697,bion_bxs7_wc2,
setup28run35,7310.518000006676,328.19399999999126,4.347000000000008,0.059,427.50199999999904,0,348.36999999999995,343.38099999999486,0,0,4973.0289999991655,4973.274000003934,0,2,4605.79999999702,8.5,bion_bxs7_wc2,
setup28run36,7069.236999988556,297.7090000000084,4.395999999999998,0.079,384.74299999999914,0,307.489,346.70999999999196,0,0,4775.268999993801,4775.538999989629,0,2,4395.4000000059605,9.599999994039536,bion_bxs7_wc2,
setup28run37,6987.4039999991655,306.56999999999704,4.3589999999999955,0.085,380.01799999999923,0,324.80800000000005,324.68699999999234,0,0,4759.412000000477,4759.740999996662,0,2,4387.79999999702,11.099999994039536,bion_bxs7_wc2,
setup28run38,6879.064999997616,287.9750000000067,3.9410000000000056,0.133,373.1219999999993,0,324.5,341.44499999999925,0,0,4643.83900000155,4644.0960000008345,0,2,4291.899999991059,8.099999994039536,bion_bxs7_wc2,
setup28run39,6913.222999989986,300.1120000000056,4.102000000000003,0.087,336.86599999999925,0,274.599,320.35999999999535,0,0,4681.83599999547,4682.16099999845,0,2,4334,8.399999991059303,bion_bxs7_wc2,
setup28run40,7268.680999994278,315.2159999999967,4.171000000000014,0.08,409.24899999999883,0,322.39300000000014,359.1879999999979,0,0,4973.239999994636,4973.525999993086,0,2,4603.899999991059,8.400000005960464,bion_bxs7_wc2,
setup28run41,6703.502000004053,301.69500000000545,3.9240000000000053,0.101,331.39199999999937,0,269.43699999999984,326.49399999999605,0,0,4547.054999992251,4547.381999999285,0,2,4146.79999999702,7.700000002980232,bion_bxs7_wc2,
setup28run42,6798.038999989629,293.6740000000059,4.408000000000002,0.108,348.5989999999993,0,287.39799999999997,345.0239999999906,0,0,4586.864999994636,4587.088999986649,0,2,4200.100000008941,8.5,bion_bxs7_wc2,
