,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run10,14162.709999978542,329.55899999999525,10.177000000000058,0.1,353.96400000000006,0,543.782,349.53799999999995,0,0,11490.791999995708,11491.164999961853,0,2,11365.799999952316,12.900000035762787,
run11,14701.178000032902,331.3969999999954,8.5640000000001,0.07,319.0649999999998,0,530.229,364.92600000000004,0,0,11903.606999993324,11903.912000000477,0,2,11758.5,28.5,
run12,14401.973999977112,331.9259999999956,8.843000000000009,0.193,350.00199999999995,0,566.2719999999999,354.80899999999997,0,0,11538.208999991417,11538.608999967575,0,2,11657.100000023842,13.400000035762787,
run13,14458.714999973774,322.51299999999503,10.634999999999957,0.082,368.7369999999999,0,543.471,400.756,0,0,11607.835999965668,11608.243999958038,0,2,11556,30.100000023841858,
run14,14085.134999990463,319.1439999999964,4.213000000000055,0.088,392.05199999999996,0,689.7969999999999,419.4659999999999,0,0,11398.957000017166,11399.225000023842,0,2,11363.199999988079,29,
run15,14801.960999965668,341.9789999999906,11.258000000000006,0.096,334.84499999999997,0,536.515,357.2749999999999,0,0,11937.259000003338,11937.569000005722,0,2,11898,15.300000011920929,
run16,14290.499000012875,316.1729999999955,10.84700000000001,0.14,317.22600000000006,0,519.446,357.472,0,0,11377.430000007153,11378.040000021458,0,2,11332.699999988079,30.69999998807907,
run17,14105.688000023365,324.16799999999887,10.206000000000108,0.073,385.54600000000005,0,548.6370000000001,412.349,0,0,11319.819999992847,11320.148000001907,0,2,11466,32.69999998807907,
run18,14516.530000030994,328.9959999999943,10.849000000000052,0.094,362.5749999999999,0,548.081,402.26200000000006,0,0,11716.351999998093,11716.712000012398,0,2,11604.299999952316,12.300000011920929,
run19,17381.627000033855,512.4949999999776,11.453000000000051,0.091,403.3570000000001,0,642.3399999999999,426.80199999999996,0,0,14638.333999991417,14638.814999997616,0,2,14577.300000011921,12.699999988079071,
run20,20409.31599998474,516.7919999999863,10.89600000000022,0.074,373.27800000000013,0,667.9409999999999,464.25500000000005,0,0,17639.395999968052,17639.717999994755,0,2,17406,13.399999976158142,
run21,14632.162000000477,353.8059999999895,9.297000000000097,0.11,309.3910000000001,0,565.033,366.227,0,0,11724.356999993324,11724.67300003767,0,2,11833.299999952316,13.300000011920929,
run22,15583.34500002861,388.8929999999843,9.846999999999978,0.119,331.51,0,574.4670000000001,395.98599999999993,0,0,12776.280000030994,12776.648000001907,0,2,12685.100000023842,29.899999976158142,
run23,14933.608000040054,368.2139999999822,9.496999999999996,0.067,335.8199999999999,0,569.9060000000001,407.96600000000007,0,0,12234.089000046253,12234.402000010014,0,2,12125.700000047684,13.699999988079071,
run24,14506.688999950886,332.75299999999805,9.316000000000011,0.131,333.945,0,544.0599999999998,356.298,0,0,11719.29899996519,11719.657000005245,0,2,11598.700000047684,14.5,
run25,15809.79500001669,399.9049999999811,10.814000000000027,0.141,346.855,0,569.2149999999998,359.1220000000002,0,0,13153.2650000453,13153.547000050545,0,2,13081.300000011921,11.800000011920929,
run26,14755.651999950409,326.30599999999316,9.083000000000123,0.079,437.4229999999999,0,625.912,422.391,0,0,12045.134999990463,12045.523999989033,0,2,11963.599999964237,31.600000023841858,
run27,15385.567000031471,359.32999999998714,10.606000000000215,0.149,299.59300000000013,0,553.345,411.4110000000001,0,0,12618.354000031948,12618.746000051498,0,2,12512.700000047684,29.19999998807907,
run28,15163.478999972343,360.92099999998953,9.843000000000165,0.089,360.4039999999999,0,631.137,386.431,0,0,12508.488999962807,12508.773000001907,0,2,12425.699999988079,12.600000023841858,
run29,15052.447000026703,358.5989999999885,10.769000000000077,0.074,333.4729999999999,0,564.6,404.32,0,0,12293.469000041485,12293.836000025272,0,2,12165.800000011921,28.5,
run30,15063.49800002575,355.0969999999913,11.42100000000026,0.091,342.61199999999985,0,567.7280000000001,367.038,0,0,12221.317000031471,12221.81099998951,0,2,12153.199999988079,30.200000047683716,
run31,15399.577000021935,355.0009999999874,9.577999999999932,0.079,331.6729999999999,0,572.404,364.141,0,0,12716.009999990463,12716.407000005245,0,2,12633.900000035763,14.5,
run32,14746.835999979496,351.71699999999083,8.947000000000005,0.108,302.8309999999999,0,531.6980000000001,344.04600000000005,0,0,11880.287999987602,11880.54899996519,0,2,12029.100000023842,13.199999988079071,
run33,15267.852000057697,330.784999999994,12.07500000000005,0.068,354.6530000000001,0,570.7040000000001,382.14,0,0,12380.530000030994,12380.911000013351,0,2,12285.600000023842,12.800000011920929,
run34,15139.692999958992,368.574999999988,10.110000000000154,0.116,323.9109999999999,0,515.07,392.76500000000004,0,0,12412.699999988079,12412.972000002861,0,2,12343,13.5,
run35,15264.341999948025,363.66299999998336,11.28699999999996,0.065,314.1139999999999,0,552.711,345.048,0,0,12390.101999998093,12390.447999954224,0,2,12513.300000011921,13.800000011920929,
run36,14437.86100000143,324.4729999999942,9.342000000000162,0.127,359.788,0,541.8670000000001,355.93399999999997,0,0,11633.885999977589,11634.20199996233,0,2,11550.399999976158,12.600000023841858,
run37,15004.290999948978,342.964999999991,10.34400000000011,0.081,350.2790000000001,0,579.216,403.47200000000004,0,0,12190.414999961853,12190.8599999547,0,2,12097.799999952316,12.600000023841858,
run38,15240.543000042439,358.69899999998927,10.810000000000148,0.071,336.37000000000006,0,569.5200000000001,367.93399999999997,0,0,12396.208999991417,12396.665000021458,0,2,12331.699999988079,17.30000001192093,
run39,15121.443000018597,360.25199999998625,9.960000000000116,0.101,328.2219999999999,0,563.038,365.28400000000005,0,0,12298.245999991894,12298.582000017166,0,2,12170.900000035763,17.69999998807907,
