,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid,configuration
setup4run19,6391.922000000253,238.00900000000544,6.104000000000006,0.054,143.80699999999993,0,176.091,311.536,0,0,560.5580000001937,561.563000000082,0,2,3904.600000000559,8.700000000186265,compressed,
setup4run20,6570.563000000082,247.18900000000716,5.326999999999994,0.07,145.14999999999992,0,174.114,291.44100000000003,0,0,650.9920000005513,651.7640000004321,0,2,4174.0999999996275,7.599999999627471,compressed,
setup4run21,6712.734000000171,252.0940000000043,5.3799999999999955,0.129,148.191,0,180.217,297.383,0,0,581.0449999999255,581.7640000004321,0,2,4200.4000000003725,9.299999999813735,compressed,
setup4run22,6618.063999999315,244.86900000000614,5.363999999999996,0.072,146.694,0,175.928,262.81,0,0,676.3300000000745,677.0039999997243,0,2,4135.700000000186,9.399999999441206,compressed,
setup4run23,6614.686999999918,253.09000000000336,5.326000000000002,0.082,142.143,0,175.37300000000002,310.988,0,0,603.3210000004619,604.0209999997169,0,2,4246,8.799999999813735,compressed,
setup4run24,6644.290000000037,251.3730000000073,5.529999999999999,0.088,149.70300000000003,0,179.214,309.494,0,0,659.0149999996647,660.2709999997169,0,2,4277.299999999814,7.900000000372529,compressed,
setup4run25,6483.907999999821,251.07800000000486,5.405000000000005,0.088,146.833,0,177.504,255.22299999999998,0,0,650.9239999996498,651.5789999999106,0,2,4149.600000000559,8.099999999627471,compressed,
setup4run26,6530.347000000067,248.46500000000586,4.809999999999999,0.059,144.06799999999998,0,180.942,330.52,0,0,617.3190000001341,618.098000000231,0,2,4146.699999999255,7.900000000372529,compressed,
setup4run27,6747.598999999464,262.7070000000017,6.6129999999999995,0.095,150.57000000000002,0,186.21500000000003,312.426,0,0,664.3379999995232,665.1370000001043,0,2,4312.200000000186,8.5,compressed,
setup4run28,6611.103000000119,251.11200000000494,5.940000000000001,0.057,146.01099999999994,0,181.296,296.04699999999997,0,0,669.4760000007227,670.313000000082,0,2,4244.4000000003725,8.799999999813735,compressed,
setup4run29,6614.412999999709,251.321000000005,5.716,0.07,148.48799999999997,0,183.68499999999997,297.331,0,0,603.2119999993593,604.2179999994114,0,2,4118.299999999814,8.599999999627471,compressed,
setup4run30,6660.048000000417,261.7140000000009,5.692999999999999,0.064,151.134,0,184.51299999999998,349.39500000000004,0,0,668.9890000000596,669.7599999997765,0,2,4277.0999999996275,9.5,compressed,
setup4run31,6540.728000000119,246.38000000000798,5.354999999999993,0.05,144.68499999999995,0,177.912,304.668,0,0,615.480000000447,616.25,0,2,4054.399999999441,9.899999999441206,compressed,
setup4run32,6849.382000000216,266.1150000000014,5.7019999999999955,0.163,152.50900000000004,0,188.45899999999997,296.759,0,0,695.2690000003204,696.660000000149,0,2,4493.200000000186,8.100000000558794,compressed,
setup4run33,6763.842000000179,269.0500000000023,5.4469999999999965,0.077,155.212,0,184.96499999999997,279.662,0,0,710.7680000001565,711.4230000004172,0,2,4410.9000000003725,9.099999999627471,compressed,
setup4run34,7304.992999999784,277.308000000002,6.722000000000004,0.106,149.64299999999997,0,186.685,278.49399999999997,0,0,753.8629999998957,755.1430000001565,0,2,4891,9.700000000186265,compressed,
setup4run35,7110.199999999255,275.91899999999737,5.565000000000004,0.073,158.07099999999997,0,196.28,272.195,0,0,824.2369999997318,825.1209999993443,0,2,4628.299999999814,8.700000000186265,compressed,
setup4run36,6734.25800000038,251.77500000000552,5.567000000000007,0.122,147.48800000000003,0,177.52100000000002,344.52500000000003,0,0,660.9929999997839,661.7549999998882,0,2,4150.4000000003725,7.8999999994412065,compressed,
setup4run37,7023.057999999262,271.390000000003,5.548,0.085,154.85599999999997,0,175.37800000000001,282.819,0,0,758.5230000000447,759.2929999995977,0,2,4559.5,7.7999999998137355,compressed,
setup4run38,6656.546999999322,258.58100000000326,6.083999999999999,0.121,151.981,0,183.532,232.43099999999998,0,0,642.2960000000894,643.1200000001118,0,2,4275.0999999996275,8.599999999627471,compressed,
setup4run39,7281.523999999277,285.3629999999933,5.847000000000011,0.083,168.093,0,199.045,325.498,0,0,742.7859999993816,743.5559999998659,0,2,4787.5,13.5,compressed,
setup4run40,6981.984999999404,268.0919999999983,6.104999999999991,0.083,152.56700000000004,0,193.129,289.777,0,0,704.0789999999106,705.5929999994114,0,2,4496.199999999255,10.199999999254942,compressed,
setup4run41,7175.822999998927,270.3560000000004,5.856999999999999,0.085,159.537,0,201.537,360.64099999999996,0,0,666.3269999995828,667.1260000001639,0,2,4656.800000000745,9.100000001490116,compressed,
setup4run42,6777.188999999315,261.7050000000005,5.497999999999998,0.151,154.8,0,185.66400000000002,333.99299999999994,0,0,710.2400000002235,711.0269999988377,0,2,4423.799999998882,9.200000001117587,compressed,
setup4run43,6787.046000000313,264.62400000000105,6.212999999999993,0.06,154.83899999999997,0,188.869,298.717,0,0,647.8980000000447,648.9950000010431,0,2,4408.199999999255,8.5,compressed,
setup4run44,6760.188999999315,246.59400000000772,5.024000000000003,0.094,145.08500000000004,0,176.347,322.25699999999995,0,0,786.8839999996126,787.7070000004023,0,2,4179.299999998882,8.800000000745058,compressed,
setup4run45,6725.8849999997765,263.69499999999977,6.032,0.077,150.68000000000004,0,187.902,289.43199999999996,0,0,666.5060000009835,667.6980000007898,0,2,4266.5,8,compressed,
setup4run46,6765.3100000005215,250.29900000000762,7.1789999999999905,0.149,148.715,0,176.20999999999998,273.65999999999997,0,0,676.5580000001937,677.2269999999553,0,2,4201.700000001118,9.300000000745058,compressed,
setup4run47,6558.717000000179,253.04800000000424,5.315999999999998,0.119,148.25199999999998,0,179.91,296.556,0,0,599.625,600.3159999996424,0,2,4030,7.800000000745058,compressed,
setup4run48,6666.938999999315,247.15700000000726,5.308999999999998,0.091,146.04800000000003,0,176.97100000000003,310.703,0,0,624.8039999995381,625.9379999991506,0,2,4087.300000000745,8,compressed,
setup4run49,6383.844999998808,246.20400000000558,5.37,0.055,144.46599999999998,0,179.14,216.64299999999997,0,0,581.6279999986291,582.4719999991357,0,2,3933.5,10.200000001117587,compressed,
setup4run50,6825.473999999464,265.06700000000285,6.021000000000001,0.09,152.74599999999992,0,179.18500000000003,232.431,0,0,697.268999999389,698.0179999992251,0,2,4439.5999999996275,8.5,compressed,
setup4run51,6935.573999999091,260.6730000000003,5.515000000000001,0.056,149.33100000000007,0,184.494,334.076,0,0,665.3959999997169,666.1280000004917,0,2,4421.4000000003725,8,compressed,
setup4run52,6586.042999999598,259.89499999999805,5.642999999999993,0.074,151.30000000000004,0,184.753,240.39000000000001,0,0,621.2529999986291,622.0509999990463,0,2,4193.9000000003725,7.700000001117587,compressed,
setup4run53,6975.967000000179,268.40799999999905,5.895000000000007,0.064,153.25500000000002,0,179.75300000000001,309.326,0,0,800.4719999991357,801.7740000002086,0,2,4495.699999999255,9.099999999627471,compressed,
setup4run54,6522.004000000656,246.22800000000876,6.038000000000007,0.072,143.586,0,176.04899999999998,280.75700000000006,0,0,621.4419999998063,622.2109999991953,0,2,4042.4000000003725,8,compressed,
setup4run55,6368.395999999717,244.0710000000064,5.149000000000007,0.218,144.44100000000006,0,183.43700000000004,299.124,0,0,619.8430000003427,620.5169999990612,0,2,3984.7000000011176,7.699999999254942,compressed,
setup4run56,6711.175999999046,247.55600000000902,5.479999999999999,0.108,145.757,0,177.899,322.87399999999997,0,0,667.8619999997318,668.6549999993294,0,2,4136.299999998882,8.400000000372529,compressed,
setup4run57,6608.133999999613,250.5790000000102,5.630000000000003,0.101,142.92100000000002,0,177.47799999999998,252.143,0,0,614.926000000909,615.660000000149,0,2,4190.5999999996275,8.5,compressed,
setup4run58,6863.370000001043,267.5490000000002,5.876000000000003,0.081,155.03499999999997,0,190.00099999999998,313.243,0,0,742.5370000004768,743.269999999553,0,2,4381.800000000745,7.400000000372529,compressed,
setup4run59,6868.392999999225,266.1520000000024,5.903000000000006,0.157,153.998,0,187.61700000000002,323.43299999999994,0,0,697.179999999702,697.9599999990314,0,2,4396.4000000003725,7.299999998882413,compressed,
setup4run60,6576.408000001684,244.93100000000817,5.478,0.102,145.30500000000004,0,183.53700000000003,320.733,0,0,643.0610000006855,644.4280000012368,0,2,4143.5999999996275,7.5,compressed,
setup5run0,8402.888000000006,217.3480000000065,5.28400000000001,0.154,136.60399999999998,0,167.58200000000002,356.66999999999996,0,0,677.8819999999978,678.4640000000072,0,2,5815.600000000006,8.10000000000582,noTrans compressed,
setup5run1,6598.396999999997,248.99900000000727,5.3239999999999945,0.055,144.87199999999999,0,175.643,311.659,0,0,638.0999999999767,638.795999999973,0,2,4022.5,7.5,noTrans compressed,
setup5run2,6419.325000000012,250.1270000000055,5.797999999999997,0.161,144.89899999999994,0,177.04099999999997,285.02,0,0,577.9060000000172,578.6089999999967,0,2,4002.399999999965,8.700000000011642,noTrans compressed,
setup5run3,6578.268999999971,247.90400000000622,5.313000000000003,0.095,148.453,0,180.635,307.826,0,0,614.1969999999274,615.0249999999069,0,2,4125.100000000093,8.5,noTrans compressed,
setup5run4,6510.273999999976,245.39800000000753,5.310000000000001,0.077,142.54399999999998,0,175.625,284.52,0,0,592.4189999999944,593.0779999999795,0,2,4061.5999999999767,8.099999999976717,noTrans compressed,
setup5run5,7133.6590000001015,283.5180000000037,6.449000000000007,0.09,151.99999999999997,0,183.35999999999999,306.35,0,0,817.6199999999953,818.4450000000652,0,2,4785.5,12.5,noTrans compressed,
setup5run6,6549.722000000067,248.3400000000047,4.6840000000000055,0.131,148.60500000000005,0,174.11899999999997,291.565,0,0,580.8279999999795,581.5779999999795,0,2,4067.4000000001397,8,noTrans compressed,
setup5run7,6630.720999999903,248.21100000000703,5.337000000000006,0.122,151.246,0,176.257,298.311,0,0,582.2949999999255,582.9320000000298,0,2,4136.300000000047,8.5,noTrans compressed,
setup5run8,6670.199999999953,247.81300000000655,5.480000000000003,0.127,141.46699999999998,0,176.045,267.723,0,0,600.7209999999031,601.7319999998435,0,2,4103.699999999953,8.300000000046566,noTrans compressed,
setup5run9,6671.971000000136,248.436000000003,5.414000000000012,0.09,144.66,0,174.495,315.601,0,0,592.9459999999963,593.5509999999776,0,2,4144.399999999907,8.699999999953434,noTrans compressed,
setup5run10,6714.425000000047,245.7880000000078,5.283999999999989,0.091,145.24599999999998,0,179.019,219.407,0,0,754.3659999999218,755.0879999999888,0,2,4180.09999999986,9,noTrans compressed,
setup5run11,6597.30999999959,239.8630000000032,5.751000000000001,0.058,142.648,0,175.916,350.896,0,0,593.6729999999516,595.0910000000149,0,2,4054.7000000001863,9.200000000186265,noTrans compressed,
setup5run12,6536.770000000019,245.5830000000075,5.305999999999998,0.064,143.49200000000002,0,174.64600000000002,261.692,0,0,646.4399999999441,647.2320000003092,0,2,4127.600000000093,8.899999999906868,noTrans compressed,
setup5run13,6804.648000000045,229.6500000000058,4.998000000000004,0.103,142.81300000000005,0,170.774,306.593,0,0,1299.5119999996386,1300.148999999743,0,2,4457.100000000093,8.600000000093132,noTrans compressed,
setup5run14,6361.8730000006035,244.37100000000734,5.233999999999997,0.109,143.905,0,175.46400000000003,307.23,0,0,570.5310000004247,571.2379999998957,0,2,3944.100000000559,8.200000000186265,noTrans compressed,
setup5run15,6613.41599999927,247.34600000000816,5.266000000000009,0.112,141.15000000000003,0,179.42999999999998,289.492,0,0,618.5329999998212,619.6419999999925,0,2,4134.5,8.899999999441206,noTrans compressed,
setup5run16,6539.888000000268,243.2530000000057,5.225999999999993,0.059,144.768,0,178.87600000000003,294.864,0,0,601.109999999404,601.8360000001267,0,2,4061.2999999998137,8.5,noTrans compressed,
setup5run17,6613.424999999814,248.9650000000081,5.499000000000007,0.061,146.46899999999994,0,174.197,311.485,0,0,609.140000000596,609.8840000005439,0,2,4134.200000000186,7.7999999998137355,noTrans compressed,
setup5run18,6619.631000000052,243.29000000000676,5.415999999999995,0.078,147.78099999999998,0,180.17300000000003,302.24699999999996,0,0,601.9259999999776,602.6370000001043,0,2,4106.5999999996275,8.299999999813735,noTrans compressed,
setup5run19,6785.124000000767,250.58000000000735,5.477000000000002,0.095,148.341,0,176.719,298.476,0,0,690.51600000076,691.9010000005364,0,2,4273.700000000186,8.700000000186265,noTrans compressed,
setup5run20,6512.4980000006035,247.87200000000504,5.404000000000003,0.076,148.72500000000002,0,174.456,311.945,0,0,566.5740000000224,567.4709999999031,0,2,4101.700000000186,8.099999999627471,noTrans compressed,
setup5run21,6629.658999999985,245.8130000000049,5.306000000000002,0.106,147.046,0,173.723,320.604,0,0,595.4460000004619,596.160000000149,0,2,4116.5,8.900000000372529,noTrans compressed,
setup5run22,6582.583999999799,247.79700000000742,5.428999999999995,0.099,145.385,0,179.34799999999998,270.28999999999996,0,0,610.75,611.5259999996051,0,2,4119,8.599999999627471,noTrans compressed,
setup5run23,6799.620000000112,267.96100000000166,5.424999999999993,0.067,157.40599999999995,0,190.247,265.672,0,0,520.7960000000894,521.5259999996051,0,2,4329.300000000745,8.799999999813735,noTrans compressed,
setup5run24,6644.436000000685,265.11400000000174,5.846000000000004,0.06,154.413,0,193.36199999999997,324.255,0,0,527.5070000002161,528.1850000005215,0,2,4310.899999999441,10.600000000558794,noTrans compressed,
setup5run25,6585.103000000119,251.29500000000655,5.568999999999997,0.09,143.811,0,176.393,300.74,0,0,755.910000000149,756.8349999999627,0,2,4203.700000000186,8.799999999813735,noTrans compressed,
setup5run26,6508.63300000038,246.7500000000067,5.350000000000015,0.154,141.59199999999998,0,167.75,322.49,0,0,601.277999999933,601.9419999998063,0,2,4084.600000000559,8.199999999254942,noTrans compressed,
setup5run27,6638.237000000663,259.33200000000164,5.7250000000000005,0.065,147.999,0,181.87499999999997,330.208,0,0,662.7480000006035,663.5600000005215,0,2,4237.200000000186,8.099999999627471,noTrans compressed,
setup5run28,6552.055999999866,258.0430000000021,5.238999999999998,0.09,153.12900000000002,0,186.344,224.37700000000004,0,0,641.1689999997616,641.8980000000447,0,2,4183.5999999996275,8.799999999813735,noTrans compressed,
setup5run29,6600.331000000238,251.77300000000676,5.495000000000002,0.087,149.106,0,179.389,212.76,0,0,602.8880000002682,604.4979999996722,0,2,4182.799999999814,7.7999999998137355,noTrans compressed,
setup5run30,6540.94000000041,260.4030000000034,5.822000000000004,0.091,148.03099999999995,0,181.45,227.79999999999998,0,0,581.7240000003949,582.6100000003353,0,2,4122.200000000186,8.099999999627471,noTrans compressed,
setup5run31,6648.074000000022,255.53100000000742,5.9350000000000005,0.151,146.86100000000005,0,180.92600000000002,310.379,0,0,635.0749999992549,636.7019999995828,0,2,4286.4000000003725,8.5,noTrans compressed,
setup5run32,7490.655999999493,257.1970000000036,4.292999999999998,0.081,348.45200000000006,0,374.52299999999997,397.791,0,0,4805.1069999998435,4805.44299999997,0,2,4658.200000000186,9.199999999254942,noTrans compressed,
setup5run33,6856.418999999762,265.49500000000023,5.663999999999999,0.056,155.61399999999998,0,181.71800000000002,335.36199999999997,0,0,719.0449999999255,719.7960000000894,0,2,4490.899999999441,8.299999999813735,noTrans compressed,
setup5run34,6678.208000000022,263.25500000000153,6.113999999999999,0.103,151.77799999999996,0,184.40500000000003,232.71200000000002,0,0,685.5559999998659,686.3199999993667,0,2,4307.200000000186,8.400000000372529,noTrans compressed,
setup5run35,6959.350999999791,270.7990000000022,5.913000000000006,0.151,157.195,0,196.617,328.341,0,0,654.9279999993742,655.7889999998733,0,2,4549.4000000003725,8.600000000558794,noTrans compressed,
setup5run36,6840.256000000052,263.4630000000004,6.231999999999997,0.181,155.26999999999998,0,190.9,261.374,0,0,735.5650000004098,736.3519999999553,0,2,4341.299999999814,8.200000000186265,noTrans compressed,
setup5run37,7013.355000000447,274.54399999999936,5.716999999999995,0.075,155.93599999999998,0,180.00799999999998,276.114,0,0,766.1270000003278,767.0290000000969,0,2,4545.5,8.5,noTrans compressed,
setup5run38,6922.589999999851,270.52500000000026,5.848000000000003,0.086,157.93599999999995,0,192.10200000000003,320.226,0,0,641.4229999994859,642.2869999995455,0,2,4493.200000000186,8.700000000186265,noTrans compressed,
setup5run39,7058.358000000007,281.7740000000028,6.217999999999998,0.069,139.53399999999996,0,182.067,360.74399999999997,0,0,682.2109999991953,683,0,2,4593.799999999814,9.5,noTrans compressed,
setup5run40,6914.220999998972,266.49399999999946,6.285,0.13,152.334,0,186.405,326.45099999999996,0,0,777.7070000004023,778.4890000000596,0,2,4315.9000000003725,7.699999999254942,noTrans compressed,
setup5run41,6720.035000000149,245.8640000000067,5.825000000000004,0.057,146.66299999999998,0,177.291,205.08900000000003,0,0,786.2939999997616,787.4159999992698,0,2,4176.300000000745,8.099999999627471,noTrans compressed,
setup5run42,6888.895000001416,267.0290000000001,5.633999999999989,0.068,152.55799999999994,0,193.087,304.955,0,0,721.1750000007451,721.9500000011176,0,2,4463,8.099999999627471,noTrans compressed,
setup5run43,6979.991000000387,262.8540000000055,6.062000000000001,0.067,149.321,0,175.29000000000002,310.546,0,0,795.7939999997616,796.6359999999404,0,2,4550.5999999996275,8.399999998509884,noTrans compressed,
setup5run44,6747.6520000007,251.40200000000638,6.438999999999996,0.067,146.98800000000003,0,180.04600000000002,331.00600000000003,0,0,777.7620000001043,778.5040000006557,0,2,4020.10000000149,8.900000000372529,noTrans compressed,
setup5run45,6577.484999999404,261.7289999999998,5.874000000000004,0.149,151.082,0,184.927,236.46,0,0,641.2989999987185,642.0499999988824,0,2,4259.199999999255,7.900000000372529,noTrans compressed,
setup5run46,6849.662000000477,265.75300000000425,5.101000000000001,0.181,151.883,0,187.646,296.529,0,0,614.6320000011474,615.3000000007451,0,2,4384.9000000003725,8.199999999254942,noTrans compressed,
setup5run47,6607.4939999990165,256.21800000000354,5.369999999999997,0.077,150.12199999999996,0,184.37599999999998,304.099,0,0,647.9799999985844,648.9189999997616,0,2,4121.60000000149,7.699999999254942,noTrans compressed,
setup5run48,6705.813999999315,246.5770000000068,5.040000000000003,0.053,145.826,0,181.104,307.666,0,0,657.515000000596,658.2239999994636,0,2,4068.2999999988824,7.899999998509884,noTrans compressed,
setup5run49,6751.395999999717,255.11400000000577,5.197999999999998,0.1,148.408,0,177.33199999999997,279.049,0,0,674.8870000001043,675.7680000010878,0,2,4289.4000000003725,8.699999999254942,noTrans compressed,
setup5run50,6884.326999999583,266.5419999999993,5.599999999999997,0.101,154.465,0,189.38699999999997,343.351,0,0,728.2390000000596,728.9759999997914,0,2,4364,8.199999999254942,noTrans compressed,
setup5run51,6815.437000000849,264.12600000000106,5.575000000000003,0.079,149.594,0,183.52599999999998,354.889,0,0,648.7599999997765,649.5830000005662,0,2,4453.9000000003725,11.700000001117587,noTrans compressed,
setup5run52,6948,262.10800000000035,6.044999999999999,0.093,150.50899999999993,0,187.784,333.76300000000003,0,0,807.410000000149,808.2860000003129,0,2,4319,8.699999999254942,noTrans compressed,
setup5run53,6705.789999999106,264.28599999999847,6.256000000000015,0.057,149.734,0,184.14700000000002,262.033,0,0,720.6199999991804,721.48399999924,0,2,4296.5,8.799999998882413,noTrans compressed,
setup5run54,6631.819000000134,249.09000000000572,5.188999999999998,0.112,150.09999999999997,0,178.621,302.11800000000005,0,0,700.5559999998659,701.2709999997169,0,2,4155.0999999996275,8.200000001117587,noTrans compressed,
setup5run55,6631.38599999994,249.7850000000069,5.886999999999996,0.093,146.20399999999998,0,176.887,312.697,0,0,609.4719999991357,610.2579999994487,0,2,4150.799999998882,8.099999999627471,noTrans compressed,
setup5run56,6731.5600000005215,253.7930000000044,5.085999999999994,0.09,151.40399999999997,0,186.203,328.18100000000004,0,0,690.0120000001043,691.0170000009239,0,2,4305.4000000003725,8.5,noTrans compressed,
setup5run57,6758.024000000209,248.01500000000692,5.460000000000003,0.059,148.29299999999998,0,180.933,307.287,0,0,642.1390000004321,642.8990000002086,0,2,4139.89999999851,7.599999999627471,noTrans compressed,
setup5run58,6676.400999998674,267.1870000000005,5.664000000000001,0.074,150.659,0,183.085,317.48999999999995,0,0,683.0139999985695,683.9049999993294,0,2,4290.5999999996275,7.599999999627471,noTrans compressed,
setup5run59,6925.683000000194,265.54599999999874,5.562000000000011,0.088,155.97499999999997,0,194.38700000000003,303.706,0,0,715.9859999995679,716.7899999991059,0,2,4466.89999999851,7.699999999254942,noTrans compressed,
setup5run60,6636.043999999762,251.61800000000525,5.387999999999999,0.094,148.35000000000002,0,180.113,310.01,0,0,631.8090000003576,632.6370000001043,0,2,4137.60000000149,7.799999998882413,noTrans compressed,
setup6run0,6628.380999999994,224.83899999999943,5.382999999999999,0.092,151.147,0,188.54000000000002,310.259,0,0,618.127999999997,618.9290000000037,0,2,4196.799999999988,8.60000000000582,smallMeta compressed,
setup6run1,6370.298999999999,215.09000000000333,5.398000000000003,0.116,148.38299999999995,0,188.359,307.31600000000003,0,0,546.039999999979,546.7639999999665,0,2,3951.9000000000233,9.400000000023283,smallMeta compressed,
setup6run2,6480.608000000007,217.4220000000028,5.767999999999997,0.14,147.34300000000002,0,188.785,347.933,0,0,542.0489999999991,542.8339999999735,0,2,3932.7000000000116,11.100000000034925,smallMeta compressed,
setup6run3,6467.945999999996,223.71100000000132,4.955,0.123,151.76299999999995,0,194.072,264.957,0,0,585.7399999999907,586.4350000000559,0,2,4084,7.900000000023283,smallMeta compressed,
setup6run4,6527.353000000003,215.86700000000363,5.47299999999999,0.056,147.071,0,184.885,302.019,0,0,622.0389999999898,622.716999999946,0,2,4060.6999999999534,8,smallMeta compressed,
setup6run5,6562.5449999999255,215.95900000000353,5.196000000000009,0.091,151.28,0,189.941,321.245,0,0,520.9399999999441,521.6359999999404,0,2,4003.5999999999767,7.900000000023283,smallMeta compressed,
setup6run6,6558.7309999999125,219.9210000000023,4.668999999999998,0.149,152.796,0,192.445,300.543,0,0,693.783000000054,695.0989999999292,0,2,4144.300000000047,7.900000000139698,smallMeta compressed,
setup6run7,6747.229999999981,220.01200000000193,5.913000000000005,0.079,144.70499999999998,0,184.25400000000002,272.76000000000005,0,0,704.1850000000559,704.9199999999255,0,2,4162.90000000014,8.099999999860302,smallMeta compressed,
setup6run8,6680.081000000006,216.98200000000264,5.980999999999995,0.173,147.093,0,185.639,367.191,0,0,609.0209999999497,609.7839999999851,0,2,4112.600000000093,8.100000000093132,smallMeta compressed,
setup6run9,6700.971000000136,215.49500000000438,5.418000000000001,0.116,151.15299999999993,0,186.001,288.709,0,0,696.6140000000596,697.3080000001937,0,2,4129.600000000093,8.600000000093132,smallMeta compressed,
setup6run10,6358.576000000117,213.95600000000223,5.288999999999996,0.063,146.966,0,186.80800000000002,305.32099999999997,0,0,612.4459999999963,613.1959999999963,0,2,3975.5999999998603,7.800000000046566,smallMeta compressed,
setup6run11,6786.155999999959,244.088999999988,5.879999999999998,0.069,171.93899999999996,0,214.754,427.076,0,0,550.5929999998771,551.3369999998249,0,2,4402.5999999996275,9.600000000093132,smallMeta compressed,
setup6run12,6554.808000000194,209.30300000000273,5.345000000000015,0.081,149.89100000000002,0,190.185,320.572,0,0,608.0380000001751,609.0600000000559,0,2,4038.899999999907,8.299999999813735,smallMeta compressed,
setup6run13,6412.673000000417,211.05800000000343,5.493000000000012,0.065,144.402,0,185.913,281.313,0,0,597.5780000002123,598.3650000002235,0,2,3943.7000000001863,9.199999999720603,smallMeta compressed,
setup6run14,6514.483000000007,212.92800000000315,5.381999999999997,0.085,147.124,0,191.59500000000003,339.272,0,0,607.4989999998361,608.1579999998212,0,2,4061.4000000003725,9.200000000186265,smallMeta compressed,
setup6run15,6578.803999999538,218.561000000001,5.880999999999998,0.07,151.89699999999996,0,187.166,332.794,0,0,621.0089999996126,622.2160000000149,0,2,4199.899999999441,8.100000000558794,smallMeta compressed,
setup6run16,6333.415000000037,208.39700000000107,5.485000000000003,0.096,148.613,0,187.658,312.764,0,0,647.1489999992773,647.8009999999776,0,2,3934.7000000001863,11.299999999813735,smallMeta compressed,
setup6run17,6507.436000000685,217.46200000000385,5.453999999999992,0.099,148.586,0,190.68099999999998,317.966,0,0,628.7190000005066,629.3580000000075,0,2,4126.9000000003725,9,smallMeta compressed,
setup6run18,6341.86400000006,212.44600000000375,6.144000000000002,0.082,145.06699999999995,0,186.144,334.64200000000005,0,0,629.7249999996275,630.464999999851,0,2,3927.9000000003725,10.600000000558794,smallMeta compressed,
setup6run19,6512.86699999962,215.43900000000266,5.3299999999999965,0.071,146.66,0,186.282,335.63800000000003,0,0,602.2989999996498,602.9150000000373,0,2,4038.2000000001863,8.200000000186265,smallMeta compressed,
setup6run20,6591.671000000089,219.27600000000334,5.203999999999997,0.072,148.168,0,192.063,335.80099999999993,0,0,638.8029999993742,639.4599999999627,0,2,4142.700000000186,9.599999999627471,smallMeta compressed,
setup6run21,6586.475000000559,215.0040000000038,5.434000000000007,0.138,142.93500000000003,0,186.03099999999998,337.61100000000005,0,0,625.152999999933,625.7669999999925,0,2,4073.199999999255,8.600000000558794,smallMeta compressed,
setup6run22,6643.5019999993965,222.82900000000268,5.069999999999997,0.108,152.092,0,196.156,251.66600000000003,0,0,644.527999999933,645.2009999994189,0,2,4259.5999999996275,8.899999999441206,smallMeta compressed,
setup6run23,6820.052000000142,233.0240000000005,5.844999999999994,0.162,160.42400000000004,0,201.62900000000002,382.72300000000007,0,0,638.695000000298,639.5679999999702,0,2,4388.0999999996275,10.5,smallMeta compressed,
setup6run24,6877.887000000104,233.10599999999755,4.966,0.106,154.73399999999995,0,196.87300000000002,331.203,0,0,756.5169999999925,757.1990000000224,0,2,4351.299999999814,9.5,smallMeta compressed,
setup6run25,6482.100000000559,218.5889999999987,5.804999999999999,0.064,147.95899999999995,0,188.40699999999998,341.449,0,0,653.0840000007302,653.8660000003874,0,2,4094.800000000745,8.400000000372529,smallMeta compressed,
setup6run26,6688.900999999605,221.65600000000043,5.296000000000003,0.105,153.58699999999993,0,185.967,308.983,0,0,606.4960000002757,607.1890000002459,0,2,4211.399999999441,8.700000000186265,smallMeta compressed,
setup6run27,6629.471999999136,221.3340000000022,5.143000000000005,0.074,147.36300000000003,0,187.931,306.188,0,0,556.1319999992847,556.8349999999627,0,2,4148.700000000186,8.599999999627471,smallMeta compressed,
setup6run28,6660.75,232.24400000000048,5.782999999999999,0.117,154.878,0,198.69600000000003,250.413,0,0,686.4079999998212,687.313000000082,0,2,4342.5999999996275,7.900000000372529,smallMeta compressed,
setup6run29,6635.703999999911,221.89100000000207,5.375999999999998,0.205,149.451,0,190.81400000000002,317.239,0,0,636.5069999992847,637.2519999993965,0,2,4204.700000000186,8.5,smallMeta compressed,
setup6run30,6568.637000000104,219.64300000000404,5.807000000000003,0.061,147.99999999999997,0,187.139,335.43999999999994,0,0,703.438000000082,704.7990000005811,0,2,4151.600000000559,8.5,smallMeta compressed,
setup6run31,6814.999000000767,234.04999999999634,5.818999999999999,0.193,161.95399999999998,0,196.676,252.09199999999998,0,0,656.481000000611,657.2870000004768,0,2,4537.799999999814,11,smallMeta compressed,
setup6run32,6761.046000000089,237.04000000000028,6.441999999999996,0.097,154.768,0,194.405,315.545,0,0,740.7780000008643,741.6180000007153,0,2,4399.100000000559,9,smallMeta compressed,
setup6run33,6647.776999999769,234.25699999999676,7.885000000000004,0.055,156.16900000000007,0,201.801,334.942,0,0,616.36699999962,617.3159999996424,0,2,4271,8.599999999627471,smallMeta compressed,
setup6run34,6904.133999999613,236.26999999999677,5.9650000000000025,0.065,158.25500000000002,0,195.082,333.23999999999995,0,0,684.3300000000745,685.1059999996796,0,2,4506.700000000186,9.699999999254942,smallMeta compressed,
setup6run35,6840.71599999991,235.37600000000006,5.627000000000002,0.062,150.02900000000002,0,190.697,320.17499999999995,0,0,684.0829999996349,684.9059999994934,0,2,4288.800000000745,8.400000000372529,smallMeta compressed,
