,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid
run0,9494.699000000954,226.68300000000403,37.932000000000315,0.07,275.1520000000001,0,235.919,232.25800000000004,0,0,2489.736999988556,2490.0329999923706,0,4,2400,0.699999988079071,
run1,9432.277999997139,272.57700000000364,44.342000000002045,0.063,331.52099999999996,0,266.765,248.86500000000007,0,0,1107.7519999742508,1108.1610000133514,0,4,1008,2.899999976158142,
run2,8378.382000029087,227.60200000000162,38.87900000000053,0.066,278.9459999999999,0,232.26999999999998,233.845,0,0,1404.7739999890327,1405.141000032425,0,4,1217.199999988079,1.7999999523162842,
run3,8553.00199997425,249.654999999993,41.13100000000092,0.167,322.77700000000004,0,266.172,240.78799999999998,0,0,1216.0079999566078,1216.4409999847412,0,4,1074.699999988079,0.5999999642372131,
run4,8606.603999972343,247.57699999999411,40.46300000000054,0.11,311.11900000000014,0,251.333,225.98099999999994,0,0,1193.770999968052,1194.3740000128746,0,4,1059.5,0.7999999523162842,
run5,10034.486999988556,296.9019999999949,48.81400000000297,0.072,370.82300000000015,0,303.969,272.031,0,0,1331.4409999847412,1331.9110000133514,0,4,1177.1000000238419,1.699999988079071,
run6,10236.895999968052,300.5049999999944,47.52100000000247,0.109,367.6819999999999,0,301.962,264.51,0,0,1320.1559999585152,1320.5759999752045,0,4,1100.300000011921,0.800000011920929,
run7,8959.348999977112,263.10399999999066,44.062000000001305,0.094,332.2259999999999,0,269.841,238.69300000000004,0,0,1297.70300000906,1298.166000008583,0,4,1185.3999999761581,0.6000000238418579,
run8,8720.288000047207,248.40799999998856,42.433000000001265,0.059,308.5090000000001,0,252.67600000000004,239.14400000000003,0,0,1187.5520000457764,1188.3400000333786,0,4,1025.3999999761581,1,
run9,8523.254999995232,246.21799999999496,41.534000000001186,0.079,313.01700000000005,0,261.90000000000003,218.34199999999996,0,0,1177.736999988556,1178.3050000071526,0,4,1052,2,
run10,9018.461000025272,263.18399999999076,43.8370000000013,0.053,322.489,0,257.332,233.43899999999994,0,0,1308.6039999723434,1309.4480000138283,0,4,1161,0.5999999642372131,
run11,8593.708000004292,255.3649999999932,41.923000000001466,0.065,310.7969999999999,0,256.358,234.52299999999997,0,0,1148.1409999728203,1148.6229999661446,0,4,1005,1.9000000357627869,
run12,10093.177999973297,299.49999999999335,48.44000000000279,0.161,370.972,0,305.85400000000004,265.03499999999997,0,0,1237.9189999699593,1238.5460000038147,0,4,1062.699999988079,2.300000011920929,
run13,9147.260999977589,258.1859999999911,41.98600000000102,0.068,326.63399999999996,0,270.74700000000007,240.931,0,0,1315.2789999842644,1315.7329999804497,0,4,1189,2,
run14,8615.382000029087,253.795999999995,42.268000000001074,0.096,323.93799999999993,0,261.954,236.104,0,0,1174.4399999976158,1175.0950000286102,0,4,1036.3999999761581,0.699999988079071,
run15,9229.697000026703,278.0179999999861,46.45500000000126,0.16,326.45399999999995,0,279.238,264.93999999999994,0,0,1331.1200000047684,1331.6090000271797,0,4,1220.3999999761581,0.800000011920929,
run16,11022.360000014305,353.37599999997906,55.909000000002045,0.119,417.57499999999993,0,350.274,303.66599999999994,0,0,1230.2400000095367,1231.0159999728203,0,4,1043.7000000476837,1.9000000357627869,
run17,10834.578999996185,338.4169999999825,52.660000000002334,0.095,394.34199999999987,0,329.493,294.15400000000005,0,0,1235.8140000104904,1236.2649999856949,0,4,1063.1000000238419,1.699999988079071,
run18,11750.084000032903,328.82199999997795,50.371000000002454,0.11,383.92,0,317.07400000000007,285.321,0,0,2295.6980000138283,2296.3640000224113,0,4,1159.800000011921,0.800000011920929,
run19,11209.396999955177,351.5039999999767,53.51700000000226,0.131,404.868,0,328.8950000000001,276.18899999999996,0,0,1344.9179999828339,1345.4359999895096,0,4,1188.6000000238419,0.699999988079071,
run20,8997.397000014782,265.64299999998286,43.86000000000116,0.133,319.67300000000006,0,262.83099999999996,233.70599999999993,0,0,1270.583999991417,1271.5340000391006,0,4,1121.9000000357628,0.9000000357627869,
run21,10175.088999986649,294.9449999999963,47.64000000000299,0.093,366.578,0,292.621,268.62699999999995,0,0,1307.5319999456406,1307.9269999861717,0,4,1183.8999999761581,0.8999999761581421,
run22,9864.442000031471,283.527999999995,47.17800000000313,0.081,354.07899999999995,0,286.26700000000005,260.962,0,0,1309.6230000257492,1310.0879999995232,0,4,1200.5,1.9000000357627869,
run23,10051.800999999046,287.0089999999928,48.4220000000027,0.096,362.22299999999996,0,304.881,263.35,0,0,1296.632000029087,1297.0140000581741,0,4,1082.5999999642372,2.099999964237213,
run24,10428.948000013828,290.4619999999865,48.22800000000274,0.095,372.25300000000004,0,309.03499999999997,273.051,0,0,1394.4800000190735,1395.1800000071526,0,4,1225,1.800000011920929,
run25,10189.684000015259,296.1259999999946,47.450000000002575,0.099,364.3279999999999,0,300.678,262.847,0,0,1342.908999979496,1343.3149999976158,0,4,1214.300000011921,0.800000011920929,
run26,10263.124000012875,299.57799999999423,47.96800000000252,0.083,364.4530000000001,0,302.23400000000004,271.172,0,0,1307.6169999837875,1308.0180000066757,0,4,1151.699999988079,0.9000000357627869,
